"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2003年4週
"集計期間終了週",2003年4週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2415","2277","4692","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","4","3","7","142"
"Ａ群溶血性レンサ球菌咽頭炎","42","46","88","142"
"感染性胃腸炎","561","496","1057","142"
"水痘","81","69","150","142"
"手足口病","3","3","6","142"
"伝染性紅斑","22","11","33","142"
"突発性発しん","31","21","52","142"
"百日咳","0","0","0","142"
"風しん","1","0","1","142"
"ヘルパンギーナ","3","2","5","142"
"麻しん（成人麻しん以外）","2","4","6","142"
"流行性耳下腺炎","14","7","21","142"
"不明発しん症","2","5","7","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","7","8","15","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","4","3","7","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","2","2","4","25"
