"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2023年35週
"集計期間終了週",2023年35週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","661","565","1226","415"
"新型コロナウイルス感染症（COVID-19）","3335","3711","7046","415"
"RSウイルス感染症","43","29","72","260"
"咽頭結膜熱","168","137","305","260"
"Ａ群溶血性レンサ球菌咽頭炎","208","141","349","260"
"感染性胃腸炎","515","440","955","260"
"水痘","3","13","16","260"
"手足口病","139","120","259","260"
"伝染性紅斑","4","1","5","260"
"突発性発しん","35","36","71","260"
"ヘルパンギーナ","102","100","202","260"
"流行性耳下腺炎","8","5","13","260"
"不明発しん症","8","12","20","260"
"川崎病","3","4","7","260"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","14","10","24","39"
"細菌性髄膜炎","1","2","3","25"
"無菌性髄膜炎","1","2","3","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","11","5","16","25"
