"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2023年1月"
"集計期間終了月","2023年1月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","17","8","16","6","1","0","13","0","0","",""
"区南部","31","1","7","23","0","0","4","0","0","",""
"区西南部","17","7","1","2","0","0","1","0","0","",""
"区西部","25","16","43","17","0","0","4","1","0","",""
"区西北部","11","4","3","15","0","0","8","0","0","",""
"区東北部","0","0","0","0","0","0","0","0","0","",""
"区東部","23","3","3","5","0","0","4","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","1","2","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","9","1","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","125","39","73","68","1","0","44","4","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2023年1月"
"集計期間終了月","2023年1月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","8","2","3","10","1","0","4","0","0","",""
"区南部","23","0","0","9","0","0","4","0","0","",""
"区西南部","4","3","6","1","0","0","3","0","0","",""
"区西部","10","9","19","1","0","0","13","0","0","",""
"区西北部","6","3","1","0","1","0","3","0","0","",""
"区東北部","4","2","1","0","0","0","0","0","0","",""
"区東部","7","0","2","1","1","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","5","3","2","2","0","0","0","0","0","",""
"北多摩西部","5","0","2","3","0","0","0","0","0","",""
"北多摩南部","1","0","3","0","0","0","3","2","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","73","22","39","27","3","0","31","2","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2023年1月"
"集計期間終了月","2023年1月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","25","10","19","16","2","0","17","0","0","10","4"
"区南部","54","1","7","32","0","0","8","0","0","3","1"
"区西南部","21","10","7","3","0","0","4","0","0","5","3"
"区西部","35","25","62","18","0","0","17","1","0","10","4"
"区西北部","17","7","4","15","1","0","11","0","0","6","2"
"区東北部","4","2","1","0","0","0","0","0","0","3","1"
"区東部","30","3","5","6","1","0","4","0","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","5","3","2","2","0","0","1","2","0","5","1"
"北多摩西部","5","0","2","3","0","0","0","0","0","2","1"
"北多摩南部","2","0","3","0","0","0","12","3","0","3","3"
"北多摩北部","0","0","0","0","0","0","1","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","198","61","112","95","4","0","75","6","0","54","25"


