"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2001年40週
"集計期間終了週",2001年40週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","0","1","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","3","2","5","142"
"Ａ群溶血性レンサ球菌咽頭炎","10","6","16","142"
"感染性胃腸炎","119","107","226","142"
"水痘","26","27","53","142"
"手足口病","16","10","26","142"
"伝染性紅斑","8","7","15","142"
"突発性発しん","46","31","77","142"
"百日咳","0","1","1","142"
"風しん","0","3","3","142"
"ヘルパンギーナ","25","16","41","142"
"麻しん（成人麻しん以外）","0","1","1","142"
"流行性耳下腺炎","44","38","82","142"
"不明発しん症","8","7","15","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","1","0","1","14"
"流行性角結膜炎","12","7","19","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
