"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2006年45週
"集計期間終了週",2006年45週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","0","1","178"
"RSウイルス感染症","6","2","8","142"
"咽頭結膜熱","18","6","24","142"
"Ａ群溶血性レンサ球菌咽頭炎","115","100","215","142"
"感染性胃腸炎","721","678","1399","142"
"水痘","59","57","116","142"
"手足口病","39","23","62","142"
"伝染性紅斑","22","35","57","142"
"突発性発しん","50","42","92","142"
"百日咳","1","0","1","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","8","1","9","142"
"麻しん（成人麻しん以外）","1","0","1","142"
"流行性耳下腺炎","36","33","69","142"
"不明発しん症","6","8","14","142"
"川崎病","1","1","2","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","6","7","13","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","2","0","2","25"
"マイコプラズマ肺炎","10","4","14","25"
"クラミジア肺炎(オウム病は除く)","1","3","4","25"
"成人麻しん","0","0","0","25"
