"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2004年12月"
"集計期間終了月","2004年12月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","15","14","0"
"1～4歳","0","0","0","0","0","0","3","14","0"
"5～9歳","0","0","0","0","0","0","0","3","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","3","0","0","1","0","0","2","0","0"
"20～24歳","20","2","2","15","0","0","0","0","0"
"25～29歳","15","7","5","12","0","0","0","0","0"
"30～34歳","20","9","4","20","0","1","5","0","0"
"35～39歳","12","7","4","13","2","0","0","1","0"
"40～44歳","8","4","5","11","0","0","1","0","0"
"45～49歳","7","4","3","4","0","0","3","0","0"
"50～54歳","8","5","2","1","0","0","8","0","0"
"55～59歳","5","3","3","2","0","0","5","0","0"
"60～64歳","0","0","1","0","0","0","6","2","0"
"65～69歳","1","1","0","2","0","0","13","3","0"
"70歳以上","0","1","1","1","0","0","36","8","0"
"合計","99","43","30","82","2","1","98","45","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2004年12月"
"集計期間終了月","2004年12月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","4","0"
"1～4歳","0","0","0","0","0","0","3","13","0"
"5～9歳","0","0","0","0","0","0","4","4","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","9","2","2","3","1","0","0","0","0"
"20～24歳","33","10","9","4","7","0","0","0","0"
"25～29歳","24","12","2","6","8","0","4","0","0"
"30～34歳","26","16","1","4","5","0","1","0","0"
"35～39歳","11","7","1","0","3","0","2","0","0"
"40～44歳","6","3","0","0","1","0","0","0","0"
"45～49歳","1","0","0","0","1","0","2","1","0"
"50～54歳","1","2","0","0","1","0","2","0","0"
"55～59歳","0","2","0","0","0","0","0","1","0"
"60～64歳","0","1","0","0","0","0","4","0","0"
"65～69歳","0","1","0","0","0","0","3","0","0"
"70歳以上","0","0","0","0","0","0","12","1","0"
"合計","111","56","15","17","27","0","44","24","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2004年12月"
"集計期間終了月","2004年12月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","22","18","0"
"1～4歳","0","0","0","0","0","0","6","27","0"
"5～9歳","0","0","0","0","0","0","4","7","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","12","2","2","4","1","0","2","0","0"
"20～24歳","53","12","11","19","7","0","0","0","0"
"25～29歳","39","19","7","18","8","0","4","0","0"
"30～34歳","46","25","5","24","5","1","6","0","0"
"35～39歳","23","14","5","13","5","0","2","1","0"
"40～44歳","14","7","5","11","1","0","1","0","0"
"45～49歳","8","4","3","4","1","0","5","1","0"
"50～54歳","9","7","2","1","1","0","10","0","0"
"55～59歳","5","5","3","2","0","0","5","1","0"
"60～64歳","0","1","1","0","0","0","10","2","0"
"65～69歳","1","2","0","2","0","0","16","3","0"
"70歳以上","0","1","1","1","0","0","48","9","0"
"合計","210","99","45","99","29","1","142","69","0"
"定点数","41","41","41","41","41","41","25","25","25"


