"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2009年30週
"集計期間終了週",2009年30週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","40","42","82","287"
"RSウイルス感染症","7","0","7","149"
"咽頭結膜熱","22","13","35","149"
"Ａ群溶血性レンサ球菌咽頭炎","72","47","119","149"
"感染性胃腸炎","213","224","437","149"
"水痘","45","34","79","149"
"手足口病","105","82","187","149"
"伝染性紅斑","13","18","31","149"
"突発性発しん","48","46","94","149"
"百日咳","4","5","9","149"
"ヘルパンギーナ","83","84","167","149"
"流行性耳下腺炎","73","71","144","149"
"不明発しん症","15","10","25","149"
"川崎病","0","2","2","149"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","7","4","11","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","2","3","5","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
