"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2018年9月"
"集計期間終了月","2018年9月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","13","1","4","8","0","0","1","0","0","",""
"中央区","5","3","1","4","0","0","0","0","0","",""
"みなと","14","2","9","7","0","0","1","0","0","",""
"新宿区","27","11","30","18","0","0","5","0","0","",""
"文京","0","1","0","2","0","0","0","0","0","",""
"台東","3","0","0","0","0","0","0","0","0","",""
"墨田区","1","0","0","1","0","0","0","0","0","",""
"江東区","8","3","4","5","0","0","0","0","0","",""
"品川区","6","2","1","2","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","1","0","0","1","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","1","0","0","",""
"渋谷区","6","8","1","4","0","0","1","0","0","",""
"中野区","3","1","1","5","0","0","0","0","0","",""
"杉並","7","0","0","5","0","0","1","0","0","",""
"池袋","12","3","2","7","1","0","7","0","0","",""
"北区","4","0","1","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","2","0","0","2","0","0","0","1","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","0","0","0","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","0","2","0","",""
"江戸川","7","0","0","4","0","0","0","0","0","",""
"八王子市","0","0","0","0","1","0","4","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","",""
"多摩府中","0","0","0","0","0","0","6","0","0","",""
"多摩小平","0","0","0","0","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","119","35","54","75","2","0","29","3","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2018年9月"
"集計期間終了月","2018年9月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","1","0","0","0","0","0","1","0","0","",""
"中央区","2","0","0","0","0","0","0","0","0","",""
"みなと","3","1","0","0","0","0","0","0","0","",""
"新宿区","8","4","16","4","2","0","8","0","0","",""
"文京","0","0","0","0","0","0","0","0","0","",""
"台東","9","1","0","9","2","0","0","0","0","",""
"墨田区","0","0","1","0","0","0","0","0","0","",""
"江東区","1","0","0","0","0","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","1","0","0","0","0","0","1","0","0","",""
"世田谷","0","0","0","0","0","0","2","0","0","",""
"渋谷区","10","6","1","0","0","0","0","0","0","",""
"中野区","0","0","0","0","1","0","0","0","0","",""
"杉並","2","0","0","0","0","0","0","0","0","",""
"池袋","4","5","2","1","3","0","2","1","0","",""
"北区","0","0","0","0","0","0","0","0","0","",""
"荒川区","1","0","0","0","0","0","0","0","0","",""
"板橋区","1","0","0","1","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","4","2","0","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","0","0","0","",""
"江戸川","9","0","0","1","0","0","0","0","0","",""
"八王子市","4","2","0","2","2","0","2","0","0","",""
"町田市","4","2","0","0","1","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","19","0","0","2","0","0","0","0","0","",""
"多摩府中","0","0","0","0","0","0","4","1","0","",""
"多摩小平","3","0","0","0","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","86","23","20","20","11","0","22","2","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2018年9月"
"集計期間終了月","2018年9月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","14","1","4","8","0","0","2","0","0","2","2"
"中央区","7","3","1","4","0","0","0","0","0","3","0"
"みなと","17","3","9","7","0","0","1","0","0","2","1"
"新宿区","35","15","46","22","2","0","13","0","0","7","2"
"文京","0","1","0","2","0","0","0","0","0","1","1"
"台東","12","1","0","9","2","0","0","0","0","2","0"
"墨田区","1","0","1","1","0","0","0","0","0","2","1"
"江東区","9","3","4","5","0","0","0","0","0","2","0"
"品川区","6","2","1","2","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","2","0","0","1","0","0","1","0","0","2","1"
"世田谷","0","0","0","0","0","0","3","0","0","0","2"
"渋谷区","16","14","2","4","0","0","1","0","0","5","1"
"中野区","3","1","1","5","1","0","0","0","0","2","0"
"杉並","9","0","0","5","0","0","1","0","0","2","2"
"池袋","16","8","4","8","4","0","9","1","0","3","1"
"北区","4","0","1","0","0","0","0","0","0","1","0"
"荒川区","1","0","0","0","0","0","0","0","0","1","0"
"板橋区","3","0","0","3","0","0","0","1","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","4","2","0","0","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","0","2","0","0","1"
"江戸川","16","0","0","5","0","0","0","0","0","2","0"
"八王子市","4","2","0","2","3","0","6","0","0","4","1"
"町田市","4","2","0","0","1","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","19","0","0","2","0","0","0","0","0","2","1"
"多摩府中","0","0","0","0","0","0","10","1","0","3","3"
"多摩小平","3","0","0","0","0","0","4","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","205","58","74","95","13","0","51","5","0","55","25"


