"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年47週
"集計期間終了週",2015年47週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","48","51","99","410"
"RSウイルス感染症","177","158","335","259"
"咽頭結膜熱","68","41","109","259"
"Ａ群溶血性レンサ球菌咽頭炎","382","340","722","259"
"感染性胃腸炎","1092","971","2063","259"
"水痘","62","78","140","259"
"手足口病","45","52","97","259"
"伝染性紅斑","74","57","131","259"
"突発性発しん","83","77","160","259"
"百日咳","5","7","12","259"
"ヘルパンギーナ","6","5","11","259"
"流行性耳下腺炎","80","67","147","259"
"不明発しん症","15","12","27","259"
"川崎病","0","5","5","259"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","19","19","38","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","2","4","6","25"
"マイコプラズマ肺炎","20","13","33","25"
"クラミジア肺炎(オウム病は除く)","3","1","4","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","1","1","2","25"
