"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2023年11週
"集計期間終了週",2023年11週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1677","1481","3158","408"
"RSウイルス感染症","21","18","39","256"
"咽頭結膜熱","12","10","22","256"
"Ａ群溶血性レンサ球菌咽頭炎","67","33","100","256"
"感染性胃腸炎","652","626","1278","256"
"水痘","15","22","37","256"
"手足口病","7","4","11","256"
"伝染性紅斑","0","2","2","256"
"突発性発しん","36","25","61","256"
"ヘルパンギーナ","2","1","3","256"
"流行性耳下腺炎","3","6","9","256"
"不明発しん症","3","2","5","256"
"川崎病","1","0","1","256"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","4","2","6","38"
"細菌性髄膜炎","0","1","1","24"
"無菌性髄膜炎","0","1","1","24"
"マイコプラズマ肺炎","0","0","0","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
"感染性胃腸炎（ロタウイルス）","0","0","0","24"
"インフルエンザ入院","2","10","12","24"
