"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2009年12週
"集計期間終了週",2009年12週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2047","1899","3946","287"
"RSウイルス感染症","5","2","7","149"
"咽頭結膜熱","10","14","24","149"
"Ａ群溶血性レンサ球菌咽頭炎","174","145","319","149"
"感染性胃腸炎","521","451","972","149"
"水痘","85","91","176","149"
"手足口病","8","10","18","149"
"伝染性紅斑","18","21","39","149"
"突発性発しん","47","46","93","149"
"百日咳","2","0","2","149"
"ヘルパンギーナ","5","6","11","149"
"流行性耳下腺炎","39","38","77","149"
"不明発しん症","5","1","6","149"
"川崎病","1","0","1","149"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","6","5","11","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","4","0","4","24"
"クラミジア肺炎(オウム病は除く)","0","1","1","24"
