"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2004年7月"
"集計期間終了月","2004年7月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","1","0"
"1～4歳","0","0","0","0","0","0","3","4","0"
"5～9歳","0","0","0","0","0","0","2","1","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","6","0","0","1","0","0","0","0","0"
"20～24歳","14","4","5","15","0","0","0","0","0"
"25～29歳","29","8","9","23","0","1","0","1","0"
"30～34歳","22","6","3","16","0","0","3","0","0"
"35～39歳","17","10","5","11","0","1","0","2","0"
"40～44歳","10","6","4","11","0","0","3","0","0"
"45～49歳","10","3","4","2","0","1","1","0","0"
"50～54歳","7","5","3","3","0","0","5","0","0"
"55～59歳","3","4","0","2","0","0","9","0","0"
"60～64歳","0","1","0","0","0","0","5","1","0"
"65～69歳","0","1","0","0","0","1","9","2","0"
"70歳以上","0","3","0","1","0","0","29","7","2"
"合計","118","51","33","85","0","4","80","19","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2004年7月"
"集計期間終了月","2004年7月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","11","2","0"
"1～4歳","0","0","0","0","0","0","2","4","0"
"5～9歳","0","0","0","0","0","0","3","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","11","0","6","4","5","0","0","0","0"
"20～24歳","34","15","13","9","3","0","1","0","0"
"25～29歳","27","11","5","4","5","0","2","0","0"
"30～34歳","22","9","6","4","4","0","0","0","0"
"35～39歳","11","8","2","3","2","0","1","0","0"
"40～44歳","3","3","0","0","3","0","0","0","1"
"45～49歳","1","1","0","0","1","0","0","0","0"
"50～54歳","0","4","0","0","0","0","1","0","0"
"55～59歳","1","1","0","0","2","0","1","0","0"
"60～64歳","0","1","1","0","1","0","1","0","0"
"65～69歳","0","0","0","0","0","0","3","0","0"
"70歳以上","0","0","0","0","1","0","15","1","0"
"合計","110","53","33","24","27","0","42","7","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2004年7月"
"集計期間終了月","2004年7月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","21","3","0"
"1～4歳","0","0","0","0","0","0","5","8","0"
"5～9歳","0","0","0","0","0","0","5","1","0"
"10～14歳","0","0","0","0","0","0","2","0","0"
"15～19歳","17","0","6","5","5","0","0","0","0"
"20～24歳","48","19","18","24","3","0","1","0","0"
"25～29歳","56","19","14","27","5","1","2","1","0"
"30～34歳","44","15","9","20","4","0","3","0","0"
"35～39歳","28","18","7","14","2","1","1","2","0"
"40～44歳","13","9","4","11","3","0","3","0","1"
"45～49歳","11","4","4","2","1","1","1","0","0"
"50～54歳","7","9","3","3","0","0","6","0","0"
"55～59歳","4","5","0","2","2","0","10","0","0"
"60～64歳","0","2","1","0","1","0","6","1","0"
"65～69歳","0","1","0","0","0","1","12","2","0"
"70歳以上","0","3","0","1","1","0","44","8","2"
"合計","228","104","66","109","27","4","122","26","3"
"定点数","41","41","41","41","41","41","25","25","25"


