"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年26週
"集計期間終了週",2020年26週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","414"
"RSウイルス感染症","0","0","0","261"
"咽頭結膜熱","12","4","16","261"
"Ａ群溶血性レンサ球菌咽頭炎","62","44","106","261"
"感染性胃腸炎","316","258","574","261"
"水痘","5","5","10","261"
"手足口病","15","12","27","261"
"伝染性紅斑","5","4","9","261"
"突発性発しん","76","55","131","261"
"ヘルパンギーナ","10","9","19","261"
"流行性耳下腺炎","17","11","28","261"
"不明発しん症","10","4","14","261"
"川崎病","2","1","3","261"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","4","2","6","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","1","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","1","0","1","25"
"インフルエンザ入院","0","0","0","25"
