"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2012年2週
"集計期間終了週",2012年2週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","710","638","1348","418"
"RSウイルス感染症","35","38","73","264"
"咽頭結膜熱","34","28","62","264"
"Ａ群溶血性レンサ球菌咽頭炎","216","196","412","264"
"感染性胃腸炎","1569","1458","3027","264"
"水痘","301","270","571","264"
"手足口病","20","14","34","264"
"伝染性紅斑","34","34","68","264"
"突発性発しん","67","70","137","264"
"百日咳","1","1","2","264"
"ヘルパンギーナ","2","5","7","264"
"流行性耳下腺炎","40","29","69","264"
"不明発しん症","9","12","21","264"
"川崎病","3","1","4","264"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","13","10","23","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","4","0","4","25"
"マイコプラズマ肺炎","17","10","27","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","7","5","12","25"
