"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年16週
"集計期間終了週",2017年16週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","895","977","1872","414"
"RSウイルス感染症","35","37","72","262"
"咽頭結膜熱","41","41","82","262"
"Ａ群溶血性レンサ球菌咽頭炎","354","309","663","262"
"感染性胃腸炎","1180","1046","2226","262"
"水痘","50","34","84","262"
"手足口病","20","13","33","262"
"伝染性紅斑","15","18","33","262"
"突発性発しん","91","83","174","262"
"百日咳","0","2","2","262"
"ヘルパンギーナ","2","1","3","262"
"流行性耳下腺炎","18","23","41","262"
"不明発しん症","8","8","16","262"
"川崎病","1","3","4","262"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","15","8","23","39"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","1","1","2","25"
"マイコプラズマ肺炎","2","1","3","25"
"クラミジア肺炎(オウム病は除く)","2","0","2","25"
"感染性胃腸炎（ロタウイルス）","8","8","16","25"
"インフルエンザ入院","5","4","9","25"
