"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2009年20週
"集計期間終了週",2009年20週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","58","69","127","287"
"RSウイルス感染症","4","4","8","148"
"咽頭結膜熱","20","25","45","148"
"Ａ群溶血性レンサ球菌咽頭炎","155","126","281","148"
"感染性胃腸炎","460","407","867","148"
"水痘","104","70","174","148"
"手足口病","9","11","20","148"
"伝染性紅斑","25","20","45","148"
"突発性発しん","42","48","90","148"
"百日咳","0","1","1","148"
"ヘルパンギーナ","6","3","9","148"
"流行性耳下腺炎","81","62","143","148"
"不明発しん症","5","8","13","148"
"川崎病","0","1","1","148"
"急性出血性結膜炎","1","1","2","39"
"流行性角結膜炎","5","7","12","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","5","3","8","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
