"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2001年8月"
"集計期間終了月","2001年8月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","1","0"
"1～4歳","0","0","0","0","0","0","2","6","0"
"5～9歳","0","0","0","0","0","0","3","2","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","4","1","1","4","0","0","0","0","1"
"20～24歳","26","4","3","24","0","1","1","0","0"
"25～29歳","32","9","4","19","0","0","0","2","0"
"30～34歳","23","7","5","18","0","1","1","0","0"
"35～39歳","15","6","7","13","0","0","2","4","0"
"40～44歳","12","5","1","3","0","0","1","0","0"
"45～49歳","5","4","1","4","0","0","1","1","0"
"50～54歳","1","2","1","5","0","0","3","0","2"
"55～59歳","1","2","2","0","0","0","7","0","0"
"60～64歳","0","2","0","0","0","0","9","1","1"
"65～69歳","0","1","1","1","0","0","15","2","1"
"70歳以上","0","0","0","0","0","0","40","1","4"
"合計","119","43","26","91","0","2","90","20","9"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2001年8月"
"集計期間終了月","2001年8月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","3","0"
"1～4歳","0","0","0","0","0","0","4","3","0"
"5～9歳","0","0","0","0","0","0","0","1","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","13","0","5","1","1","0","1","0","0"
"20～24歳","35","4","6","11","8","0","0","1","0"
"25～29歳","50","8","1","10","9","0","0","1","0"
"30～34歳","20","10","0","1","1","0","3","0","0"
"35～39歳","8","9","0","3","4","1","3","1","0"
"40～44歳","2","5","0","0","1","0","2","0","0"
"45～49歳","3","1","0","0","2","0","4","0","0"
"50～54歳","0","2","0","0","4","0","1","0","0"
"55～59歳","0","0","0","1","0","0","5","0","1"
"60～64歳","0","0","0","0","0","0","4","1","0"
"65～69歳","0","1","0","0","2","0","3","0","1"
"70歳以上","0","2","0","0","0","0","28","0","0"
"合計","131","42","12","27","32","1","61","11","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2001年8月"
"集計期間終了月","2001年8月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","6","4","0"
"1～4歳","0","0","0","0","0","0","6","9","0"
"5～9歳","0","0","0","0","0","0","3","3","0"
"10～14歳","0","0","0","0","0","0","2","0","0"
"15～19歳","17","1","6","5","1","0","1","0","1"
"20～24歳","61","8","9","35","8","1","1","1","0"
"25～29歳","82","17","5","29","9","0","0","3","0"
"30～34歳","43","17","5","19","1","1","4","0","0"
"35～39歳","23","15","7","16","4","1","5","5","0"
"40～44歳","14","10","1","3","1","0","3","0","0"
"45～49歳","8","5","1","4","2","0","5","1","0"
"50～54歳","1","4","1","5","4","0","4","0","2"
"55～59歳","1","2","2","1","0","0","12","0","1"
"60～64歳","0","2","0","0","0","0","13","2","1"
"65～69歳","0","2","1","1","2","0","18","2","2"
"70歳以上","0","2","0","0","0","0","68","1","4"
"合計","250","85","38","118","32","3","151","31","11"
"定点数","41","41","41","41","41","41","25","25","25"


