"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2009年18週
"集計期間終了週",2009年18週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","230","244","474","283"
"RSウイルス感染症","0","0","0","147"
"咽頭結膜熱","16","16","32","147"
"Ａ群溶血性レンサ球菌咽頭炎","136","141","277","147"
"感染性胃腸炎","515","501","1016","147"
"水痘","67","66","133","147"
"手足口病","6","6","12","147"
"伝染性紅斑","17","19","36","147"
"突発性発しん","55","44","99","147"
"百日咳","1","4","5","147"
"ヘルパンギーナ","4","2","6","147"
"流行性耳下腺炎","54","52","106","147"
"不明発しん症","4","3","7","147"
"川崎病","1","0","1","147"
"急性出血性結膜炎","2","1","3","37"
"流行性角結膜炎","9","7","16","37"
"細菌性髄膜炎","0","1","1","24"
"無菌性髄膜炎","6","3","9","24"
"マイコプラズマ肺炎","1","3","4","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
