"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2007年16週
"集計期間終了週",2007年16週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","411","340","751","284"
"RSウイルス感染症","4","5","9","147"
"咽頭結膜熱","39","28","67","147"
"Ａ群溶血性レンサ球菌咽頭炎","147","116","263","147"
"感染性胃腸炎","420","405","825","147"
"水痘","109","79","188","147"
"手足口病","6","2","8","147"
"伝染性紅斑","50","47","97","147"
"突発性発しん","46","47","93","147"
"百日咳","0","0","0","147"
"風しん","0","0","0","147"
"ヘルパンギーナ","11","4","15","147"
"麻しん（成人麻しん以外）","11","3","14","147"
"流行性耳下腺炎","16","11","27","147"
"不明発しん症","8","1","9","147"
"川崎病","0","0","0","147"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","15","11","26","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","2","3","5","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","5","7","12","25"
