"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年5週"
"集計期間終了週","2006年5週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","5","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","26","2","0","0","20","1","0","0","16","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"1歳","122","3","4","3","72","17","1","1","13","0","0","0","0","3","4","0","0","0","0","0","0","0","0"
"2歳","120","0","1","8","35","13","2","0","1","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"3歳","154","1","3","15","41","9","0","4","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0"
"4歳","161","0","2","31","46","12","1","7","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0"
"5歳","197","0","1","30","55","7","0","3","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0"
"6歳","185","0","1","22","48","3","0","2","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0"
"7歳","164","0","0","20","38","5","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"8歳","128","0","1","8","21","2","0","2","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"9歳","109","0","1","4","20","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0"
"10～14歳","269","0","0","14","56","2","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
