"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2018年10月"
"集計期間終了月","2018年10月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","40","10","14","13","0","0","6","0","0","",""
"区南部","7","3","1","1","0","0","0","0","0","",""
"区西南部","13","6","6","10","0","0","3","0","0","",""
"区西部","39","19","39","24","0","0","13","0","0","",""
"区西北部","17","4","4","15","0","0","4","1","0","",""
"区東北部","3","0","0","2","0","0","2","1","0","",""
"区東部","21","1","7","6","0","0","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","3","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","13","0","0","",""
"北多摩北部","0","0","0","0","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","140","43","71","71","0","0","47","2","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2018年10月"
"集計期間終了月","2018年10月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","22","3","5","8","0","0","5","0","0","",""
"区南部","9","0","0","0","0","0","0","0","0","",""
"区西南部","5","6","2","0","0","0","2","0","0","",""
"区西部","13","6","17","3","1","0","2","0","0","",""
"区西北部","13","4","1","4","4","0","2","0","0","",""
"区東北部","4","1","1","0","0","0","1","0","0","",""
"区東部","11","0","1","0","1","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","8","8","1","0","3","0","1","0","0","",""
"北多摩西部","15","1","0","0","1","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","7","0","0","",""
"北多摩北部","2","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","102","29","28","15","10","0","20","0","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2018年10月"
"集計期間終了月","2018年10月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","62","13","19","21","0","0","11","0","0","10","4"
"区南部","16","3","1","1","0","0","0","0","0","3","1"
"区西南部","18","12","8","10","0","0","5","0","0","5","3"
"区西部","52","25","56","27","1","0","15","0","0","11","4"
"区西北部","30","8","5","19","4","0","6","1","0","6","2"
"区東北部","7","1","1","2","0","0","3","1","0","3","1"
"区東部","32","1","8","6","1","0","1","0","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","8","8","1","0","3","0","4","0","0","5","1"
"北多摩西部","15","1","0","0","1","0","0","0","0","2","1"
"北多摩南部","0","0","0","0","0","0","20","0","0","3","3"
"北多摩北部","2","0","0","0","0","0","2","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","242","72","99","86","10","0","67","2","0","55","25"


