"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年21週"
"集計期間終了週","2008年21週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","0","0","0","4","4","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"～1歳","0","1","3","2","32","3","0","0","22","0","0","0","0","1","0","0","0","0","0","0"
"1歳","0","0","11","12","72","25","5","2","24","0","6","2","4","1","0","0","0","0","0","0"
"2歳","2","0","4","13","52","16","3","1","4","1","5","2","0","0","0","0","0","0","1","0"
"3歳","0","0","4","29","70","16","1","0","0","0","2","3","0","0","0","0","0","0","1","0"
"4歳","0","0","7","50","74","12","1","3","0","0","2","3","0","0","0","0","0","0","0","0"
"5歳","1","0","3","36","61","9","1","2","0","0","1","7","0","1","0","1","0","0","0","0"
"6歳","1","0","2","34","52","4","2","1","0","0","1","4","0","0","0","1","0","0","0","0"
"7歳","1","0","0","16","33","4","1","3","0","0","1","6","1","0","0","0","0","0","0","0"
"8歳","1","0","1","19","26","1","0","0","0","0","0","2","0","0","0","1","0","0","0","0"
"9歳","0","0","3","6","32","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","22","53","2","0","0","0","1","1","3","0","0","0","0","0","0","0","0"
"15～19歳","1","0","0","3","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","4","1","1","11","30","0","0","0","0","2","2","1","0","0","0","2","0","0","0","0"
"30～39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","13","2","39","253","596","99","14","12","51","5","21","35","5","3","0","14","1","0","2","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年21週"
"集計期間終了週","2008年21週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","1","0","0","0","5","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","1","1","3","0","22","7","0","0","28","1","0","0","1","0","0","0","0","0","0","0"
"1歳","0","0","7","4","54","14","5","1","23","0","2","2","1","2","0","0","0","0","0","0"
"2歳","1","0","3","11","51","16","4","2","3","0","5","0","1","0","0","1","0","0","0","0"
"3歳","2","0","5","20","39","18","1","4","0","0","3","2","0","0","0","0","0","0","0","0"
"4歳","1","0","6","24","51","18","0","4","0","0","0","3","1","0","0","0","0","0","1","0"
"5歳","1","0","2","19","47","9","0","2","1","0","1","6","0","0","0","0","0","0","0","0"
"6歳","0","0","1","23","31","7","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"7歳","0","0","1","21","27","1","0","3","0","0","0","7","0","0","0","0","0","0","0","0"
"8歳","1","0","1","17","21","3","0","1","0","2","0","2","0","0","0","0","0","0","0","0"
"9歳","0","0","0","11","25","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0"
"10～14歳","0","0","0","11","27","2","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","0","10","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0"
"20～29歳","4","1","3","19","69","1","0","0","0","1","1","2","0","0","0","3","0","0","0","0"
"30～39歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40～49歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","23","2","32","180","479","99","10","22","57","4","12","28","4","2","0","12","0","0","1","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年21週"
"集計期間終了週","2008年21週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","1","0","0","0","9","7","0","0","2","1","0","0","0","0","0","0","1","0","0","0"
"～1歳","1","2","6","2","54","10","0","0","50","1","0","0","1","1","0","0","0","0","0","0"
"1歳","0","0","18","16","126","39","10","3","47","0","8","4","5","3","0","0","0","0","0","0"
"2歳","3","0","7","24","103","32","7","3","7","1","10","2","1","0","0","1","0","0","1","0"
"3歳","2","0","9","49","109","34","2","4","0","0","5","5","0","0","0","0","0","0","1","0"
"4歳","1","0","13","74","125","30","1","7","0","0","2","6","1","0","0","0","0","0","1","0"
"5歳","2","0","5","55","108","18","1","4","1","0","2","13","0","1","0","1","0","0","0","0"
"6歳","1","0","3","57","83","11","2","2","0","0","1","5","0","0","0","1","0","0","0","0"
"7歳","1","0","1","37","60","5","1","6","0","0","1","13","1","0","0","0","0","0","0","0"
"8歳","2","0","2","36","47","4","0","1","0","2","0","4","0","0","0","1","0","0","0","0"
"9歳","0","0","3","17","57","2","0","1","1","0","0","2","0","0","0","1","0","0","0","0"
"10～14歳","0","0","0","33","80","4","0","1","0","1","1","5","0","0","0","0","0","0","0","0"
"15～19歳","1","0","0","3","15","1","0","2","0","0","0","1","0","0","0","1","0","0","0","0"
"20～29歳","8","2","4","30","99","1","0","0","0","3","3","3","0","0","0","5","0","0","0","0"
"30～39歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"40～49歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","36","4","71","433","1075","198","24","34","108","9","33","63","9","5","0","26","1","0","3","0"
"定点数","288","149","149","149","149","149","149","149","149","149","149","149","149","149","38","38","24","24","24","24"


