"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年29週
"集計期間終了週",2013年29週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","5","6","11","413"
"RSウイルス感染症","35","18","53","262"
"咽頭結膜熱","108","80","188","262"
"Ａ群溶血性レンサ球菌咽頭炎","172","167","339","262"
"感染性胃腸炎","434","403","837","262"
"水痘","82","82","164","262"
"手足口病","1992","1601","3593","262"
"伝染性紅斑","20","18","38","262"
"突発性発しん","107","96","203","262"
"百日咳","1","0","1","262"
"ヘルパンギーナ","525","552","1077","262"
"流行性耳下腺炎","27","36","63","262"
"不明発しん症","14","10","24","262"
"川崎病","2","1","3","262"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","4","15","19","39"
"細菌性髄膜炎","1","1","2","25"
"無菌性髄膜炎","2","3","5","25"
"マイコプラズマ肺炎","5","3","8","25"
"クラミジア肺炎(オウム病は除く)","0","2","2","25"
"インフルエンザ入院","0","0","0","25"
