"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2014年31週"
"集計期間終了週","2014年31週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","3","0","0","1","0","0","9","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","3","2","1","0","0","0","4","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","0","7","4","0","6","0","0","0","3","0","26","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","1","9","4","9","2","13","0","3","0","27","6","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","0","3","3","0","1","2","1","0","2","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"台東","0","0","2","1","10","0","1","1","0","0","18","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","3","1","1","5","1","3","1","1","0","14","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","6","9","42","8","3","4","1","0","38","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","3","3","20","5","5","1","1","0","48","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","1","0","1","15","0","3","0","2","0","23","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"大田区","0","0","3","6","42","6","4","2","7","0","106","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","0","2","8","24","2","3","5","9","0","57","0","1","0","0","0","0","1","1","0","0","0","","","","","",""
"渋谷区","0","0","1","0","7","0","1","2","0","0","3","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"中野区","0","0","0","1","15","1","12","1","1","0","22","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","4","20","0","5","1","1","0","20","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","4","5","1","2","0","0","1","16","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北区","0","2","2","1","9","2","7","0","1","0","31","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","1","1","3","10","0","5","1","5","0","28","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","1","0","0","2","5","7","4","0","2","0","11","7","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","1","0","5","11","26","1","17","4","4","0","50","3","2","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","7","8","23","7","22","0","5","0","40","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","3","21","3","4","1","3","0","18","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","0","3","11","45","3","3","2","4","0","20","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","1","1","23","35","8","8","3","3","0","57","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","0","3","7","26","4","9","6","3","0","33","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","1","7","1","5","0","4","0","11","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","3","7","10","4","14","1","1","0","30","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","1","0","8","17","2","3","1","1","0","31","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","6","12","30","7","15","4","10","0","71","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","1","5","14","34","5","6","0","5","0","80","3","4","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2","18","67","156","527","82","179","44","81","1","945","42","21","1","0","7","0","1","1","0","1","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2014年31週"
"集計期間終了週","2014年31週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","2","1","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","5","0","1","1","0","0","4","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","0","4","4","0","10","1","0","0","2","0","17","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","1","5","7","7","0","6","0","2","0","14","3","0","0","0","2","0","0","0","0","0","0","","","","","",""
"文京","0","0","0","0","5","0","0","0","1","0","3","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"台東","0","2","1","2","13","0","4","1","3","0","21","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","2","0","4","1","3","0","1","0","21","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","7","3","34","7","5","1","6","0","38","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","2","11","2","1","1","2","0","36","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","1","0","5","1","1","0","1","0","32","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","0","4","2","38","5","4","2","6","0","89","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","0","3","9","22","2","7","14","11","0","69","3","2","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","1","0","7","0","3","0","0","0","8","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","4","10","1","12","0","3","0","36","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","3","1","20","1","5","1","2","0","9","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","2","6","0","1","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","1","3","8","0","5","0","6","0","37","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","1","1","4","4","0","3","0","1","0","27","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","1","0","0","0","5","2","6","2","1","0","12","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","9","13","17","2","16","6","8","0","57","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","2","4","19","2","18","2","3","0","37","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","2","17","3","6","1","3","0","23","5","2","0","0","1","0","0","0","0","0","0","","","","","",""
"江戸川","0","0","4","6","23","4","2","1","2","0","18","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","0","2","22","31","5","9","4","0","1","51","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","0","2","13","28","6","4","4","3","0","31","5","4","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","1","7","2","3","0","4","0","11","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","5","4","11","0","13","1","1","0","31","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","0","1","7","29","1","5","6","3","0","15","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","6","5","19","7","17","2","11","0","81","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","1","4","15","20","0","10","4","8","0","71","2","0","0","0","1","0","0","1","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2","9","68","132","437","56","170","54","94","1","924","43","17","0","0","9","0","0","1","0","0","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2014年31週"
"集計期間終了週","2014年31週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","5","1","0","1","0","0","17","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","0","0","0","0","8","2","2","1","0","0","8","1","0","0","0","2","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","0","11","8","0","16","1","0","0","5","0","43","0","0","0","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","0","2","14","11","16","2","19","0","5","0","41","9","0","0","0","2","0","0","0","0","0","0","12","8","2","2","2","0"
"文京","0","0","0","3","8","0","1","2","2","0","5","4","0","0","0","2","0","0","0","0","0","0","6","4","1","1","1","0"
"台東","0","2","3","3","23","0","5","2","3","0","39","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","0","3","3","1","9","2","6","1","2","0","35","0","2","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","0","0","13","12","76","15","8","5","7","0","76","2","3","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","0","0","3","5","31","7","6","2","3","0","84","1","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","0","1","1","1","20","1","4","0","3","0","55","0","1","0","0","1","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","0","0","7","8","80","11","8","4","13","0","195","1","2","0","0","0","0","0","0","0","0","0","20","13","2","1","1","0"
"世田谷","0","0","5","17","46","4","10","19","20","0","126","3","3","0","0","0","0","1","1","0","0","0","25","16","2","2","2","0"
"渋谷区","0","0","2","0","14","0","4","2","0","0","11","0","1","0","0","0","0","0","0","0","1","0","7","4","1","1","1","0"
"中野区","0","0","0","5","25","2","24","1","4","0","58","3","0","0","0","1","0","0","0","0","0","0","11","7","1","1","1","0"
"杉並","0","0","3","5","40","1","10","2","3","0","29","0","0","0","0","1","0","0","0","0","0","0","15","9","1","1","1","0"
"池袋","0","0","0","6","11","1","3","0","0","1","33","0","0","0","0","1","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","0","2","3","4","17","2","12","0","7","0","68","2","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","0","2","2","7","14","0","8","1","6","0","55","4","1","0","0","1","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","2","0","0","2","10","9","10","2","3","0","23","11","0","0","0","0","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","1","0","14","24","43","3","33","10","12","0","107","4","2","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","0","0","9","12","42","9","40","2","8","0","77","4","0","0","0","1","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","0","0","0","5","38","6","10","2","6","0","41","6","2","1","0","1","0","0","0","0","0","0","13","8","1","1","1","0"
"江戸川","0","0","7","17","68","7","5","3","6","0","38","8","0","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","0","1","3","45","66","13","17","7","3","1","108","0","7","0","0","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","0","0","5","20","54","10","13","10","6","0","64","5","7","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","0","0","0","2","14","3","8","0","8","0","22","4","0","0","0","1","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","0","0","8","11","21","4","27","2","2","0","61","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","1","1","1","15","46","3","8","7","4","0","46","0","1","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","0","0","12","17","49","14","32","6","21","0","152","5","2","0","0","0","0","0","0","0","0","0","32","20","3","3","3","0"
"多摩小平","0","2","9","29","54","5","16","4","13","0","151","5","4","0","0","2","0","0","1","0","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","1","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","4","27","135","288","964","138","349","98","175","2","1869","85","38","1","0","16","0","1","2","0","1","0","415","262","39","25","25","0"


