"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年31週
"集計期間終了週",2017年31週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","55","40","95","411"
"RSウイルス感染症","312","271","583","259"
"咽頭結膜熱","141","103","244","259"
"Ａ群溶血性レンサ球菌咽頭炎","211","191","402","259"
"感染性胃腸炎","562","458","1020","259"
"水痘","29","35","64","259"
"手足口病","1683","1383","3066","259"
"伝染性紅斑","5","12","17","259"
"突発性発しん","78","65","143","259"
"百日咳","0","1","1","259"
"ヘルパンギーナ","354","299","653","259"
"流行性耳下腺炎","21","25","46","259"
"不明発しん症","13","29","42","259"
"川崎病","3","1","4","259"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","18","14","32","39"
"細菌性髄膜炎","1","1","2","25"
"無菌性髄膜炎","3","1","4","25"
"マイコプラズマ肺炎","1","1","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","2","0","2","25"
