"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2008年8月"
"集計期間終了月","2008年8月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","25","5","8","15","0","0","9","1","0","",""
"区南部","1","0","0","3","0","0","4","0","0","",""
"区西南部","5","1","0","3","0","1","8","0","1","",""
"区西部","35","15","25","31","0","3","44","6","2","",""
"区西北部","15","7","11","6","0","0","0","1","0","",""
"区東北部","4","1","1","3","0","0","3","4","0","",""
"区東部","22","3","7","15","0","3","5","3","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","1","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","6","0","0","",""
"北多摩北部","0","0","0","0","0","0","7","0","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","107","32","52","76","0","7","88","15","3","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2008年8月"
"集計期間終了月","2008年8月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","33","6","5","4","1","1","2","0","0","",""
"区南部","3","0","0","0","0","0","1","0","0","",""
"区西南部","4","2","6","0","0","0","1","0","0","",""
"区西部","10","7","4","6","3","0","23","1","0","",""
"区西北部","12","5","4","0","1","0","0","0","0","",""
"区東北部","1","1","1","0","0","0","6","5","0","",""
"区東部","12","3","2","2","4","0","4","2","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","12","2","0","0","1","2","0","0","0","",""
"北多摩西部","16","2","0","2","1","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","2","0","0","",""
"北多摩北部","1","0","1","0","0","0","10","2","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","104","28","23","14","11","3","49","10","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2008年8月"
"集計期間終了月","2008年8月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","58","11","13","19","1","1","11","1","0","11","4"
"区南部","4","0","0","3","0","0","5","0","0","3","1"
"区西南部","9","3","6","3","0","1","9","0","1","5","3"
"区西部","45","22","29","37","3","3","67","7","2","10","4"
"区西北部","27","12","15","6","1","0","0","1","0","6","2"
"区東北部","5","2","2","3","0","0","9","9","0","3","1"
"区東部","34","6","9","17","4","3","9","5","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","12","2","0","0","1","2","1","0","0","5","1"
"北多摩西部","16","2","0","2","1","0","0","0","0","2","1"
"北多摩南部","0","0","0","0","0","0","8","0","0","3","2"
"北多摩北部","1","0","1","0","0","0","17","2","0","1","2"
"島しょ","0","0","0","0","0","0","1","0","0","0","1"
"合計","211","60","75","90","11","10","137","25","3","55","24"


