"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2007年38週
"集計期間終了週",2007年38週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","9","5","14","284"
"RSウイルス感染症","2","2","4","148"
"咽頭結膜熱","20","15","35","148"
"Ａ群溶血性レンサ球菌咽頭炎","49","55","104","148"
"感染性胃腸炎","260","234","494","148"
"水痘","31","25","56","148"
"手足口病","73","63","136","148"
"伝染性紅斑","15","7","22","148"
"突発性発しん","57","64","121","148"
"百日咳","2","4","6","148"
"風しん","1","0","1","148"
"ヘルパンギーナ","47","50","97","148"
"麻しん（成人麻しん以外）","0","1","1","148"
"流行性耳下腺炎","15","14","29","148"
"不明発しん症","10","8","18","148"
"川崎病","2","1","3","148"
"急性出血性結膜炎","0","2","2","37"
"流行性角結膜炎","10","10","20","37"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","2","3","5","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","1","0","1","25"
