"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2016年10月"
"集計期間終了月","2016年10月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","2","0"
"1～4歳","0","0","0","0","0","0","9","5","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","0","0","0","1","1","0"
"15～19歳","1","1","0","1","0","0","0","0","0"
"20～24歳","18","4","7","20","0","0","0","1","1"
"25～29歳","13","11","11","17","0","0","0","1","0"
"30～34歳","29","12","13","23","0","0","1","0","0"
"35～39歳","25","12","17","18","0","0","0","0","0"
"40～44歳","13","14","14","7","0","0","0","0","0"
"45～49歳","19","11","11","14","0","0","1","0","0"
"50～54歳","6","8","5","4","0","0","1","0","0"
"55～59歳","7","6","6","4","0","0","0","0","0"
"60～64歳","2","1","2","2","0","0","0","0","0"
"65～69歳","0","4","0","1","0","0","3","0","0"
"70歳以上","0","4","0","0","0","0","15","0","1"
"合計","133","88","86","111","0","0","36","10","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2016年10月"
"集計期間終了月","2016年10月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","1","0"
"1～4歳","0","0","0","0","0","0","3","2","0"
"5～9歳","0","0","0","0","0","0","0","1","0"
"10～14歳","0","0","0","0","0","0","2","1","0"
"15～19歳","7","2","1","1","1","0","0","0","0"
"20～24歳","26","6","7","6","2","0","0","0","0"
"25～29歳","23","6","12","5","2","0","1","0","0"
"30～34歳","16","6","0","5","3","0","1","0","0"
"35～39歳","14","5","6","3","1","0","3","0","0"
"40～44歳","8","2","1","2","0","0","1","0","0"
"45～49歳","2","3","0","2","0","0","1","0","0"
"50～54歳","2","2","0","1","1","0","0","0","0"
"55～59歳","0","0","0","0","0","0","0","1","0"
"60～64歳","1","0","0","0","0","0","1","0","0"
"65～69歳","0","1","0","0","0","0","0","0","0"
"70歳以上","1","0","0","0","0","0","9","3","0"
"合計","100","33","27","25","10","0","24","9","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2016年10月"
"集計期間終了月","2016年10月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","6","3","0"
"1～4歳","0","0","0","0","0","0","12","7","0"
"5～9歳","0","0","0","0","0","0","1","1","0"
"10～14歳","0","0","0","0","0","0","3","2","0"
"15～19歳","8","3","1","2","1","0","0","0","0"
"20～24歳","44","10","14","26","2","0","0","1","1"
"25～29歳","36","17","23","22","2","0","1","1","0"
"30～34歳","45","18","13","28","3","0","2","0","0"
"35～39歳","39","17","23","21","1","0","3","0","0"
"40～44歳","21","16","15","9","0","0","1","0","0"
"45～49歳","21","14","11","16","0","0","2","0","0"
"50～54歳","8","10","5","5","1","0","1","0","0"
"55～59歳","7","6","6","4","0","0","0","1","0"
"60～64歳","3","1","2","2","0","0","1","0","0"
"65～69歳","0","5","0","1","0","0","3","0","0"
"70歳以上","1","4","0","0","0","0","24","3","1"
"合計","233","121","113","136","10","0","60","19","2"
"定点数","55","55","55","55","55","55","25","25","25"


