"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2015年27週"
"集計期間終了週","2015年27週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"中央区","0","0","1","4","6","0","15","2","3","0","4","0","0","0","0","3","0","0","0","0","0","0","","","","","",""
"みなと","0","1","6","11","16","1","13","4","0","0","2","2","0","0","0","0","0","0","2","0","0","0","","","","","",""
"新宿区","0","0","1","19","16","0","30","2","5","0","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","1","1","5","1","14","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","2","5","17","1","7","2","2","0","4","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","0","2","6","5","1","13","1","3","0","7","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"江東区","0","2","4","25","67","2","68","4","2","0","12","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","2","10","32","4","23","1","2","0","8","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","3","17","0","37","1","1","0","4","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","1","0","21","23","64","8","41","10","6","0","9","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","0","6","32","43","10","36","10","4","0","15","1","3","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","1","0","0","3","5","0","7","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","3","9","1","31","1","2","0","7","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"杉並","0","0","4","12","27","1","19","2","1","0","4","0","0","0","0","3","0","0","0","0","0","0","","","","","",""
"池袋","1","0","0","2","1","0","10","1","1","0","5","0","0","0","0","3","0","0","0","0","0","0","","","","","",""
"北区","0","0","1","4","16","3","29","3","6","0","5","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","0","14","11","0","7","2","3","0","1","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","1","4","12","0","24","13","2","0","5","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","0","23","26","2","61","10","2","0","12","5","1","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","7","18","37","4","26","11","4","0","8","2","2","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","4","9","28","1","9","1","4","0","5","1","0","0","0","2","0","0","1","2","0","0","","","","","",""
"江戸川","0","0","11","19","36","3","58","5","3","3","3","8","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","2","2","28","80","3","65","8","7","0","14","9","3","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","0","1","0","26","39","10","16","5","4","0","12","1","4","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","4","10","19","1","15","5","3","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","4","30","27","1","31","10","2","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","27","42","2","39","16","7","0","11","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","3","35","53","4","39","23","4","0","20","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","0","19","62","57","3","56","7","6","0","9","3","0","0","0","3","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5","6","106","468","814","67","840","163","91","3","192","54","17","0","0","20","0","0","4","2","0","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2015年27週"
"集計期間終了週","2015年27週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","1","7","1","16","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","0","5","2","19","2","30","2","4","1","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","1","0","10","10","0","7","0","2","0","2","0","1","0","0","0","0","0","1","0","0","0","","","","","",""
"文京","0","0","1","4","7","1","7","2","1","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"台東","0","0","1","4","14","1","8","7","2","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","0","1","6","3","1","10","2","2","0","3","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"江東区","1","0","1","12","50","1","47","3","5","0","7","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
