"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2025年33週
"集計期間終了週",2025年33週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","39","45","84","354"
"新型コロナウイルス感染症（COVID-19）","556","718","1274","354"
"急性呼吸器感染症（ARI）","6224","6276","12500","354"
"RSウイルス感染症","76","75","151","223"
"咽頭結膜熱","38","13","51","223"
"Ａ群溶血性レンサ球菌咽頭炎","133","102","235","223"
"感染性胃腸炎","451","312","763","223"
"水痘","29","19","48","223"
"手足口病","46","41","87","223"
"伝染性紅斑","18","22","40","223"
"突発性発しん","31","30","61","223"
"ヘルパンギーナ","106","76","182","223"
"流行性耳下腺炎","3","6","9","223"
"不明発しん症","26","11","37","223"
"川崎病","0","2","2","223"
"急性出血性結膜炎","0","0","0","29"
"流行性角結膜炎","5","6","11","29"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","10","10","20","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","1","0","1","25"
"インフルエンザ入院","2","0","2","25"
"COVID-19入院","56","51","107","25"
