"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年15週
"集計期間終了週",2020年15週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","6","8","14","409"
"RSウイルス感染症","6","3","9","259"
"咽頭結膜熱","12","11","23","259"
"Ａ群溶血性レンサ球菌咽頭炎","114","119","233","259"
"感染性胃腸炎","201","210","411","259"
"水痘","18","20","38","259"
"手足口病","6","1","7","259"
"伝染性紅斑","3","9","12","259"
"突発性発しん","34","63","97","259"
"ヘルパンギーナ","3","4","7","259"
"流行性耳下腺炎","7","3","10","259"
"不明発しん症","4","3","7","259"
"川崎病","2","4","6","259"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","3","2","5","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","6","0","6","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
