"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2024年22週
"集計期間終了週",2024年22週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","28","23","51","419"
"新型コロナウイルス感染症（COVID-19）","677","737","1414","419"
"RSウイルス感染症","122","120","242","264"
"咽頭結膜熱","76","68","144","264"
"Ａ群溶血性レンサ球菌咽頭炎","535","457","992","264"
"感染性胃腸炎","691","567","1258","264"
"水痘","31","23","54","264"
"手足口病","238","219","457","264"
"伝染性紅斑","36","49","85","264"
"突発性発しん","52","34","86","264"
"ヘルパンギーナ","50","36","86","264"
"流行性耳下腺炎","9","9","18","264"
"不明発しん症","13","8","21","264"
"川崎病","5","2","7","264"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","8","12","20","39"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","3","3","6","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","1","0","1","25"
"COVID-19入院","61","44","105","25"
