"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年45週
"集計期間終了週",2022年45週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","44","40","84","411"
"RSウイルス感染症","58","43","101","261"
"咽頭結膜熱","18","10","28","261"
"Ａ群溶血性レンサ球菌咽頭炎","31","33","64","261"
"感染性胃腸炎","601","502","1103","261"
"水痘","21","15","36","261"
"手足口病","72","54","126","261"
"伝染性紅斑","1","2","3","261"
"突発性発しん","31","48","79","261"
"ヘルパンギーナ","19","15","34","261"
"流行性耳下腺炎","8","3","11","261"
"不明発しん症","5","2","7","261"
"川崎病","0","1","1","261"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","7","2","9","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
