"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2022年4月"
"集計期間終了月","2022年4月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","6","1","1","3","0","0","2","0","0","",""
"中央区","5","5","2","2","0","0","0","0","0","",""
"みなと","9","8","6","3","0","0","1","0","0","",""
"新宿区","16","5","28","8","0","0","5","1","0","",""
"文京","5","1","2","0","0","0","2","0","0","",""
"台東","0","0","1","0","0","0","0","0","0","",""
"墨田区","7","0","4","2","0","0","0","0","0","",""
"江東区","10","5","0","8","0","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","1","0","0","0","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","2","1","0","",""
"渋谷区","18","2","3","6","0","0","0","0","0","",""
"中野区","10","0","0","1","0","0","0","0","0","",""
"杉並","0","1","0","1","0","0","3","0","0","",""
"池袋","13","4","1","10","0","0","0","0","0","",""
"北区","0","0","1","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","1","0","1","2","0","0","1","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","0","0","0","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","1","0","0","",""
"江戸川","3","2","0","5","0","0","0","0","0","",""
"八王子市","0","0","0","0","0","0","2","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","",""
"多摩府中","0","0","0","0","0","0","13","0","0","",""
"多摩小平","0","0","0","0","0","0","4","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","104","34","50","51","0","0","36","2","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2022年4月"
"集計期間終了月","2022年4月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","1","0","0","0","0","0","1","0","0","",""
"中央区","2","1","2","0","0","0","0","0","0","",""
"みなと","6","1","2","2","0","0","3","0","0","",""
"新宿区","9","6","16","3","1","0","5","0","0","",""
"文京","0","0","0","0","0","0","1","0","0","",""
"台東","14","1","2","6","4","0","0","0","0","",""
"墨田区","0","0","1","0","0","0","3","0","0","",""
"江東区","1","0","0","0","0","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","0","0","0","1","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","1","0","0","",""
"渋谷区","10","9","1","0","0","0","0","0","0","",""
"中野区","1","0","0","0","1","0","0","0","0","",""
"杉並","1","0","2","0","0","0","1","0","0","",""
"池袋","3","7","2","0","2","0","0","0","0","",""
"北区","0","0","0","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","3","0","0","1","0","0","2","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","5","0","1","0","1","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","0","0","0","",""
"江戸川","6","1","2","0","1","0","0","0","0","",""
"八王子市","5","2","0","0","1","0","0","0","0","",""
"町田市","3","0","0","2","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","4","1","0","0","0","0","0","0","0","",""
"多摩府中","0","0","0","0","0","0","8","0","0","",""
"多摩小平","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","74","29","31","15","11","0","25","0","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2022年4月"
"集計期間終了月","2022年4月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","7","1","1","3","0","0","3","0","0","2","2"
"中央区","7","6","4","2","0","0","0","0","0","3","0"
"みなと","15","9","8","5","0","0","4","0","0","2","1"
"新宿区","25","11","44","11","1","0","10","1","0","7","2"
"文京","5","1","2","0","0","0","3","0","0","1","1"
"台東","14","1","3","6","4","0","0","0","0","2","0"
"墨田区","7","0","5","2","0","0","3","0","0","2","1"
"江東区","11","5","0","8","0","0","0","0","0","2","0"
"品川区","0","0","0","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","1","0","0","1","0","0","0","0","0","2","1"
"世田谷","0","0","0","0","0","0","3","1","0","0","2"
"渋谷区","28","11","4","6","0","0","0","0","0","5","1"
"中野区","11","0","0","1","1","0","0","0","0","2","0"
"杉並","1","1","2","1","0","0","4","0","0","2","2"
"池袋","16","11","3","10","2","0","0","0","0","3","1"
"北区","0","0","1","0","0","0","0","0","0","1","0"
"荒川区","0","0","0","0","0","0","0","0","0","1","0"
"板橋区","4","0","1","3","0","0","3","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","5","0","1","0","1","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","1","0","0","0","1"
"江戸川","9","3","2","5","1","0","0","0","0","2","0"
"八王子市","5","2","0","0","1","0","2","0","0","4","1"
"町田市","3","0","0","2","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","4","1","0","0","0","0","0","0","0","2","1"
"多摩府中","0","0","0","0","0","0","21","0","0","3","3"
"多摩小平","0","0","0","0","0","0","4","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","178","63","81","66","11","0","61","2","0","55","25"


