"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2007年10月"
"集計期間終了月","2007年10月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","13","6","0"
"1～4歳","0","0","0","0","0","0","2","9","0"
"5～9歳","0","0","0","0","0","0","0","4","1"
"10～14歳","0","0","0","0","0","0","1","1","0"
"15～19歳","3","1","0","2","0","0","0","0","0"
"20～24歳","18","6","7","16","0","1","2","0","0"
"25～29歳","34","8","10","19","0","3","1","0","0"
"30～34歳","27","8","11","23","0","1","0","0","0"
"35～39歳","18","10","3","12","0","1","2","1","0"
"40～44歳","19","9","5","5","1","0","5","1","0"
"45～49歳","4","5","2","2","0","1","2","0","0"
"50～54歳","8","4","2","1","0","3","4","0","0"
"55～59歳","3","1","0","1","0","1","8","1","0"
"60～64歳","2","1","0","0","0","0","5","0","0"
"65～69歳","0","0","0","0","0","0","11","1","0"
"70歳以上","0","0","0","0","0","1","39","3","0"
"合計","136","53","40","81","1","12","95","27","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2007年10月"
"集計期間終了月","2007年10月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","4","1"
"1～4歳","0","0","0","0","0","0","8","6","2"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","16","3","3","4","1","0","0","0","0"
"20～24歳","45","9","12","4","5","0","1","0","0"
"25～29歳","33","12","12","7","6","0","1","0","0"
"30～34歳","24","7","5","3","5","1","1","0","0"
"35～39歳","15","3","6","1","2","2","0","0","0"
"40～44歳","6","4","2","1","0","0","4","1","0"
"45～49歳","2","3","1","1","1","0","3","0","0"
"50～54歳","0","1","1","1","1","0","4","0","0"
"55～59歳","0","0","0","0","1","0","2","0","0"
"60～64歳","0","1","0","0","0","0","2","1","0"
"65～69歳","0","0","0","0","0","1","7","1","1"
"70歳以上","0","3","0","0","0","0","30","3","0"
"合計","141","46","42","22","22","4","68","16","4"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2007年10月"
"集計期間終了月","2007年10月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","18","10","1"
"1～4歳","0","0","0","0","0","0","10","15","2"
"5～9歳","0","0","0","0","0","0","0","4","1"
"10～14歳","0","0","0","0","0","0","1","1","0"
"15～19歳","19","4","3","6","1","0","0","0","0"
"20～24歳","63","15","19","20","5","1","3","0","0"
"25～29歳","67","20","22","26","6","3","2","0","0"
"30～34歳","51","15","16","26","5","2","1","0","0"
"35～39歳","33","13","9","13","2","3","2","1","0"
"40～44歳","25","13","7","6","1","0","9","2","0"
"45～49歳","6","8","3","3","1","1","5","0","0"
"50～54歳","8","5","3","2","1","3","8","0","0"
"55～59歳","3","1","0","1","1","1","10","1","0"
"60～64歳","2","2","0","0","0","0","7","1","0"
"65～69歳","0","0","0","0","0","1","18","2","1"
"70歳以上","0","3","0","0","0","1","69","6","0"
"合計","277","99","82","103","23","16","163","43","5"
"定点数","55","55","55","55","55","55","25","25","25"


