"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2014年32週
"集計期間終了週",2014年32週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3","1","4","396"
"RSウイルス感染症","23","15","38","253"
"咽頭結膜熱","66","48","114","253"
"Ａ群溶血性レンサ球菌咽頭炎","132","104","236","253"
"感染性胃腸炎","450","383","833","253"
"水痘","53","46","99","253"
"手足口病","156","146","302","253"
"伝染性紅斑","48","36","84","253"
"突発性発しん","102","84","186","253"
"百日咳","1","1","2","253"
"ヘルパンギーナ","673","604","1277","253"
"流行性耳下腺炎","45","37","82","253"
"不明発しん症","14","16","30","253"
"川崎病","1","2","3","253"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","15","10","25","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","3","4","25"
"マイコプラズマ肺炎","2","0","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
