"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2002年10月"
"集計期間終了月","2002年10月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","8","7","1"
"1～4歳","0","0","0","0","0","0","4","11","0"
"5～9歳","0","0","0","0","0","0","4","3","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","7","1","1","2","0","0","1","0","1"
"20～24歳","18","5","5","14","0","1","1","0","0"
"25～29歳","18","2","3","15","0","0","3","0","0"
"30～34歳","24","8","3","17","0","2","4","0","1"
"35～39歳","17","6","9","13","1","0","2","0","0"
"40～44歳","12","6","1","4","0","1","5","1","0"
"45～49歳","5","3","4","2","0","0","3","0","1"
"50～54歳","5","1","1","0","1","0","5","0","1"
"55～59歳","2","3","0","1","0","0","7","1","1"
"60～64歳","1","1","0","1","0","1","6","2","1"
"65～69歳","0","1","0","0","0","0","12","2","2"
"70歳以上","1","1","1","2","0","0","47","3","0"
"合計","110","38","28","71","2","5","113","30","9"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2002年10月"
"集計期間終了月","2002年10月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","4","0"
"1～4歳","0","0","0","0","0","0","6","11","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","0","1","0","0","0","0","0","0","0"
"15～19歳","15","2","2","2","6","0","2","0","0"
"20～24歳","38","14","3","7","8","0","1","0","0"
"25～29歳","32","11","6","10","8","1","2","0","0"
"30～34歳","15","8","5","9","2","0","0","0","0"
"35～39歳","5","2","0","3","4","0","2","2","0"
"40～44歳","4","4","0","1","6","0","0","0","0"
"45～49歳","0","0","0","0","4","0","5","0","0"
"50～54歳","0","1","0","0","2","0","3","0","0"
"55～59歳","0","0","0","0","0","0","3","1","0"
"60～64歳","0","2","0","0","0","0","5","1","0"
"65～69歳","0","0","0","0","0","0","4","1","0"
"70歳以上","0","0","0","0","1","0","31","2","2"
"合計","109","45","16","32","41","1","71","22","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2002年10月"
"集計期間終了月","2002年10月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","13","11","1"
"1～4歳","0","0","0","0","0","0","10","22","0"
"5～9歳","0","0","0","0","0","0","6","3","0"
"10～14歳","0","1","0","0","0","0","1","0","0"
"15～19歳","22","3","3","4","6","0","3","0","1"
"20～24歳","56","19","8","21","8","1","2","0","0"
"25～29歳","50","13","9","25","8","1","5","0","0"
"30～34歳","39","16","8","26","2","2","4","0","1"
"35～39歳","22","8","9","16","5","0","4","2","0"
"40～44歳","16","10","1","5","6","1","5","1","0"
"45～49歳","5","3","4","2","4","0","8","0","1"
"50～54歳","5","2","1","0","3","0","8","0","1"
"55～59歳","2","3","0","1","0","0","10","2","1"
"60～64歳","1","3","0","1","0","1","11","3","1"
"65～69歳","0","1","0","0","0","0","16","3","2"
"70歳以上","1","1","1","2","1","0","78","5","2"
"合計","219","83","44","103","43","6","184","52","11"
"定点数","41","41","41","41","41","41","25","25","25"


