"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2018年9週
"集計期間終了週",2018年9週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2484","2504","4988","414"
"RSウイルス感染症","41","34","75","261"
"咽頭結膜熱","18","13","31","261"
"Ａ群溶血性レンサ球菌咽頭炎","364","321","685","261"
"感染性胃腸炎","705","616","1321","261"
"水痘","35","43","78","261"
"手足口病","2","4","6","261"
"伝染性紅斑","9","9","18","261"
"突発性発しん","53","47","100","261"
"ヘルパンギーナ","4","2","6","261"
"流行性耳下腺炎","11","6","17","261"
"不明発しん症","6","2","8","261"
"川崎病","3","2","5","261"
"急性出血性結膜炎","0","1","1","37"
"流行性角結膜炎","7","3","10","37"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","2","3","5","25"
"インフルエンザ入院","20","29","49","25"
