"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2006年10週
"集計期間終了週",2006年10週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","339","363","702","178"
"RSウイルス感染症","2","0","2","142"
"咽頭結膜熱","31","20","51","142"
"Ａ群溶血性レンサ球菌咽頭炎","196","160","356","142"
"感染性胃腸炎","570","536","1106","142"
"水痘","114","97","211","142"
"手足口病","2","2","4","142"
"伝染性紅斑","23","24","47","142"
"突発性発しん","40","35","75","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","8","10","18","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","62","49","111","142"
"不明発しん症","4","4","8","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","1","1","14"
"流行性角結膜炎","3","2","5","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","1","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
