"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2000年46週
"集計期間終了週",2000年46週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","5","3","8","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","2","2","4","142"
"Ａ群溶血性レンサ球菌咽頭炎","41","47","88","142"
"感染性胃腸炎","253","242","495","142"
"水痘","63","50","113","142"
"手足口病","59","44","103","142"
"伝染性紅斑","7","12","19","142"
"突発性発しん","28","33","61","142"
"百日咳","0","1","1","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","8","9","17","142"
"麻しん（成人麻しん以外）","3","3","6","142"
"流行性耳下腺炎","70","55","125","142"
"不明発しん症","6","6","12","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","22","11","33","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
