"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年28週
"集計期間終了週",2005年28週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","2","2","4","142"
"咽頭結膜熱","50","43","93","142"
"Ａ群溶血性レンサ球菌咽頭炎","96","99","195","142"
"感染性胃腸炎","261","186","447","142"
"水痘","55","66","121","142"
"手足口病","200","178","378","142"
"伝染性紅斑","25","39","64","142"
"突発性発しん","41","50","91","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","543","473","1016","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","94","103","197","142"
"不明発しん症","15","3","18","142"
"川崎病","0","1","1","142"
"急性出血性結膜炎","1","0","1","14"
"流行性角結膜炎","4","10","14","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","2","2","4","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
