"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2025年16週
"集計期間終了週",2025年16週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","192","202","394","418"
"新型コロナウイルス感染症（COVID-19）","195","235","430","418"
"急性呼吸器感染症（ARI）","10848","10423","21271","417"
"RSウイルス感染症","56","49","105","264"
"咽頭結膜熱","42","21","63","264"
"Ａ群溶血性レンサ球菌咽頭炎","501","413","914","264"
"感染性胃腸炎","1100","907","2007","264"
"水痘","67","67","134","264"
"手足口病","5","10","15","264"
"伝染性紅斑","114","114","228","264"
"突発性発しん","30","35","65","264"
"ヘルパンギーナ","0","0","0","264"
"流行性耳下腺炎","5","4","9","264"
"不明発しん症","12","8","20","264"
"川崎病","3","5","8","264"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","13","8","21","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","3","3","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","3","3","6","25"
"インフルエンザ入院","1","0","1","25"
"COVID-19入院","25","17","42","25"
