"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2012年7月"
"集計期間終了月","2012年7月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"千代田","14","2","9","19","0","0","1","0","0","0","",""
"中央区","14","3","2","1","0","0","0","0","0","0","",""
"みなと","10","22","7","2","0","1","9","0","0","0","",""
"新宿区","36","21","0","26","0","5","10","0","1","0","",""
"文京","6","3","4","3","0","0","0","3","0","0","",""
"台東","0","0","0","0","0","0","0","0","0","0","",""
"墨田区","0","0","0","0","0","0","3","1","1","0","",""
"江東区","9","1","2","6","0","0","0","0","0","0","",""
"品川区","3","3","2","3","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","0","",""
"大田区","1","0","0","3","0","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","3","0","0","0","",""
"渋谷区","9","5","2","4","0","1","1","0","0","0","",""
"中野区","4","0","0","1","0","0","0","0","0","0","",""
"杉並","8","0","0","0","0","0","0","0","0","0","",""
"池袋","7","3","6","7","0","0","3","2","0","0","",""
"北区","1","0","1","0","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","0","",""
"板橋区","6","0","0","1","0","0","3","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","0","",""
"足立","2","0","0","1","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","4","8","1","0","",""
"江戸川","2","0","0","0","0","0","0","0","0","0","",""
"八王子市","0","0","0","0","0","0","0","0","1","0","",""
"町田市","0","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","0","",""
"多摩立川","1","0","0","0","0","0","0","0","0","0","",""
"多摩府中","1","0","0","0","0","0","17","1","0","0","",""
"多摩小平","0","0","0","0","0","0","2","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","134","63","35","77","0","7","56","16","4","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2012年7月"
"集計期間終了月","2012年7月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","2","0","0","0","",""
"中央区","2","0","0","0","0","0","0","0","0","0","",""
"みなと","5","7","6","1","0","0","0","0","0","0","",""
"新宿区","8","18","1","5","0","0","6","3","0","0","",""
"文京","0","0","0","0","0","0","1","0","0","0","",""
"台東","1","0","0","0","1","0","0","0","0","0","",""
"墨田区","3","1","0","0","0","0","2","2","0","0","",""
"江東区","0","1","0","0","1","0","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","0","",""
"大田区","6","0","0","0","0","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","1","2","0","0","",""
"渋谷区","3","6","3","0","0","0","0","0","0","0","",""
"中野区","2","0","1","0","2","0","0","0","0","0","",""
"杉並","4","0","0","1","0","0","0","0","0","0","",""
"池袋","12","7","2","1","2","0","3","1","0","0","",""
"北区","0","0","0","0","0","0","0","0","0","0","",""
"荒川区","2","0","1","0","0","0","0","0","0","0","",""
"板橋区","9","1","0","0","0","0","2","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","0","",""
"足立","6","0","0","2","2","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","8","12","0","0","",""
"江戸川","5","0","1","0","2","1","0","0","0","0","",""
"八王子市","10","0","0","0","0","0","0","0","0","0","",""
"町田市","5","4","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","0","",""
"多摩立川","5","2","0","3","1","0","0","0","0","0","",""
"多摩府中","0","0","0","0","0","0","28","0","0","0","",""
"多摩小平","0","0","0","0","0","0","0","4","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","88","47","15","13","11","1","53","24","0","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2012年7月"
"集計期間終了月","2012年7月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"千代田","14","2","9","19","0","0","3","0","0","0","2","2"
"中央区","16","3","2","1","0","0","0","0","0","0","3","0"
"みなと","15","29","13","3","0","1","9","0","0","0","2","1"
"新宿区","44","39","1","31","0","5","16","3","1","0","7","2"
"文京","6","3","4","3","0","0","1","3","0","0","1","1"
"台東","1","0","0","0","1","0","0","0","0","0","2","0"
"墨田区","3","1","0","0","0","0","5","3","1","0","2","1"
"江東区","9","2","2","6","1","0","0","0","0","0","2","0"
"品川区","3","3","2","3","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0","0"
"大田区","7","0","0","3","0","0","0","0","0","0","2","1"
"世田谷","0","0","0","0","0","0","4","2","0","0","0","2"
"渋谷区","12","11","5","4","0","1","1","0","0","0","5","1"
"中野区","6","0","1","1","2","0","0","0","0","0","2","1"
"杉並","12","0","0","1","0","0","0","0","0","0","2","1"
"池袋","19","10","8","8","2","0","6","3","0","0","3","1"
"北区","1","0","1","0","0","0","0","0","0","0","1","0"
"荒川区","2","0","1","0","0","0","0","0","0","0","1","0"
"板橋区","15","1","0","1","0","0","5","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0","0"
"足立","8","0","0","3","2","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","12","20","1","0","0","1"
"江戸川","7","0","1","0","2","1","0","0","0","0","2","0"
"八王子市","10","0","0","0","0","0","0","0","1","0","4","1"
"町田市","5","4","0","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","6","2","0","3","1","0","0","0","0","0","2","1"
