"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2001年5週
"集計期間終了週",2001年5週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","115","82","197","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","6","4","10","142"
"Ａ群溶血性レンサ球菌咽頭炎","51","51","102","142"
"感染性胃腸炎","598","569","1167","142"
"水痘","84","77","161","142"
"手足口病","6","5","11","142"
"伝染性紅斑","41","39","80","142"
"突発性発しん","28","35","63","142"
"百日咳","0","0","0","142"
"風しん","2","1","3","142"
"ヘルパンギーナ","2","3","5","142"
"麻しん（成人麻しん以外）","3","5","8","142"
"流行性耳下腺炎","76","73","149","142"
"不明発しん症","6","3","9","142"
"川崎病","1","1","2","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","7","26","33","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","1","1","25"
