"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2006年1週
"集計期間終了週",2006年1週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","261","253","514","178"
"RSウイルス感染症","10","13","23","142"
"咽頭結膜熱","11","3","14","142"
"Ａ群溶血性レンサ球菌咽頭炎","50","40","90","142"
"感染性胃腸炎","430","447","877","142"
"水痘","91","117","208","142"
"手足口病","3","3","6","142"
"伝染性紅斑","22","15","37","142"
"突発性発しん","13","16","29","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","1","1","2","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","51","61","112","142"
"不明発しん症","6","8","14","142"
"川崎病","1","3","4","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","4","2","6","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","1","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
