"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年31週
"集計期間終了週",2004年31週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","5","2","7","142"
"咽頭結膜熱","59","46","105","142"
"Ａ群溶血性レンサ球菌咽頭炎","29","16","45","142"
"感染性胃腸炎","179","162","341","142"
"水痘","33","28","61","142"
"手足口病","81","68","149","142"
"伝染性紅斑","17","20","37","142"
"突発性発しん","56","46","102","142"
"百日咳","1","0","1","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","185","171","356","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","40","35","75","142"
"不明発しん症","9","8","17","142"
"川崎病","1","1","2","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","11","6","17","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","1","1","25"
