"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2003年36週
"集計期間終了週",2003年36週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","13","14","27","142"
"Ａ群溶血性レンサ球菌咽頭炎","24","23","47","142"
"感染性胃腸炎","133","121","254","142"
"水痘","28","13","41","142"
"手足口病","81","70","151","142"
"伝染性紅斑","15","12","27","142"
"突発性発しん","43","51","94","142"
"百日咳","1","1","2","142"
"風しん","2","0","2","142"
"ヘルパンギーナ","67","51","118","142"
"麻しん（成人麻しん以外）","3","2","5","142"
"流行性耳下腺炎","12","9","21","142"
"不明発しん症","9","7","16","142"
"川崎病","3","1","4","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","11","9","20","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","2","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
