"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2006年17週
"集計期間終了週",2006年17週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","52","23","75","178"
"RSウイルス感染症","1","0","1","142"
"咽頭結膜熱","52","47","99","142"
"Ａ群溶血性レンサ球菌咽頭炎","171","137","308","142"
"感染性胃腸炎","465","429","894","142"
"水痘","125","108","233","142"
"手足口病","2","1","3","142"
"伝染性紅斑","44","55","99","142"
"突発性発しん","35","35","70","142"
"百日咳","1","0","1","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","11","12","23","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","52","40","92","142"
"不明発しん症","5","4","9","142"
"川崎病","2","1","3","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","6","5","11","14"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","1","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
