"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2003年51週"
"集計期間終了週","2003年51週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","5","3","1","4","139","18","2","7","2","0","0","2","0","0","3","0","0","2","1","0","0","0","0","","","","","",""
"区南部","4","0","6","20","116","10","0","7","7","0","0","1","0","5","0","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","4","0","1","3","117","12","0","2","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","4","3","3","2","122","10","0","1","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"区西北部","17","0","0","2","109","11","2","1","9","0","1","0","0","0","0","0","0","0","0","0","3","0","0","","","","","",""
"区東北部","1","0","0","8","74","10","0","2","4","0","0","0","0","1","0","0","0","3","0","0","0","0","0","","","","","",""
"区東部","0","1","1","9","114","16","0","2","5","0","0","0","0","2","0","0","0","4","0","0","0","0","0","","","","","",""
"西多摩","3","0","0","3","79","10","0","0","3","0","0","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","7","0","0","3","84","4","0","1","2","0","0","0","0","2","1","0","0","2","0","0","0","0","0","","","","","",""
"北多摩西部","4","0","0","2","29","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","5","1","0","5","65","6","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","3","2","0","7","106","4","1","3","3","0","0","0","1","1","0","0","0","2","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","57","10","12","70","1154","117","5","26","44","0","1","3","1","16","5","1","0","14","1","0","3","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2003年51週"
"集計期間終了週","2003年51週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","7","3","1","9","119","19","2","5","5","0","0","1","0","0","1","1","0","5","1","0","0","0","0","","","","","",""
"区南部","6","0","1","23","109","11","1","2","4","0","0","1","0","3","0","1","0","2","0","0","0","0","0","","","","","",""
"区西南部","10","0","1","5","127","7","0","1","8","0","0","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"区西部","7","3","3","4","122","8","0","1","2","0","0","0","0","1","0","0","0","1","0","1","0","0","0","","","","","",""
"区西北部","12","0","0","2","113","7","2","1","5","0","1","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"区東北部","1","0","0","15","69","7","0","5","3","0","0","0","0","1","0","0","0","3","0","0","0","0","0","","","","","",""
"区東部","2","1","2","7","113","17","0","5","7","0","0","1","0","2","0","0","0","2","0","0","0","0","0","","","","","",""
"西多摩","5","0","0","6","72","7","0","0","1","0","0","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","8","0","0","1","87","3","0","1","3","0","0","0","0","2","1","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","2","0","0","2","22","5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","7","1","0","8","47","7","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","4","5","1","4","90","7","1","4","4","0","1","0","1","1","1","0","0","1","0","0","1","0","0","","","","","",""
"島しょ","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","71","13","9","89","1090","105","7","26","45","0","2","3","1","14","4","2","0","16","1","1","2","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2003年51週"
"集計期間終了週","2003年51週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
