"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2015年41週"
"集計期間終了週","2015年41週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","20","0","0","5","1","3","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"～1歳","0","37","2","0","37","0","20","1","17","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","3","93","5","10","83","3","53","9","39","0","10","2","4","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"2歳","1","39","2","3","46","0","41","3","10","0","5","5","4","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","1","9","4","20","48","5","28","10","2","0","1","8","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0"
"4歳","0","4","3","33","57","6","24","3","0","1","1","7","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","0","3","8","31","31","7","11","5","0","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","5","39","45","2","15","4","0","0","1","11","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","1","0","4","33","28","3","8","1","0","0","2","9","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","4","17","18","3","6","2","0","0","1","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","3","0","3","11","17","0","5","0","0","0","0","8","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
