"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2019年19週
"集計期間終了週",2019年19週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","175","162","337","414"
"RSウイルス感染症","18","14","32","260"
"咽頭結膜熱","48","41","89","260"
"Ａ群溶血性レンサ球菌咽頭炎","293","242","535","260"
"感染性胃腸炎","810","752","1562","260"
"水痘","103","107","210","260"
"手足口病","18","16","34","260"
"伝染性紅斑","72","54","126","260"
"突発性発しん","82","61","143","260"
"ヘルパンギーナ","1","7","8","260"
"流行性耳下腺炎","12","9","21","260"
"不明発しん症","11","5","16","260"
"川崎病","1","0","1","260"
"急性出血性結膜炎","0","1","1","38"
"流行性角結膜炎","13","4","17","38"
"細菌性髄膜炎","1","1","2","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","1","2","25"
"クラミジア肺炎(オウム病は除く)","1","1","2","25"
"感染性胃腸炎（ロタウイルス）","5","9","14","25"
"インフルエンザ入院","2","0","2","25"
