"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2012年6月"
"集計期間終了月","2012年6月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","40","35","16","24","0","2","7","4","0","0","",""
"区南部","7","4","1","7","0","0","4","0","0","0","",""
"区西南部","9","3","1","1","1","0","2","4","0","0","",""
"区西部","22","12","20","26","0","2","16","3","0","0","",""
"区西北部","12","4","11","11","0","0","4","1","0","0","",""
"区東北部","3","1","0","0","1","0","6","6","0","0","",""
"区東部","14","6","4","10","0","0","6","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","12","10","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","108","65","53","79","2","4","57","29","0","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2012年6月"
"集計期間終了月","2012年6月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","16","12","6","1","0","0","3","0","0","0","",""
"区南部","5","0","0","0","0","0","1","0","0","0","",""
"区西南部","7","8","2","0","0","0","1","1","0","0","",""
"区西部","8","10","11","2","3","1","6","2","0","0","",""
"区西北部","13","7","6","3","1","0","4","2","0","0","",""
"区東北部","6","3","0","0","1","0","4","3","0","0","",""
"区東部","5","2","0","2","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","11","1","2","1","0","0","2","0","0","0","",""
"北多摩西部","16","1","0","4","0","0","0","0","0","0","",""
"北多摩南部","0","1","0","0","0","0","6","5","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","0","",""
"合計","87","45","27","13","5","1","28","13","0","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2012年6月"
"集計期間終了月","2012年6月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","56","47","22","25","0","2","10","4","0","0","10","4"
"区南部","12","4","1","7","0","0","5","0","0","0","3","1"
"区西南部","16","11","3","1","1","0","3","5","0","0","5","3"
"区西部","30","22","31","28","3","3","22","5","0","0","11","4"
"区西北部","25","11","17","14","1","0","8","3","0","0","6","2"
"区東北部","9","4","0","0","2","0","10","9","0","0","3","1"
"区東部","19","8","4","12","0","0","6","1","0","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","11","1","2","1","0","0","2","0","0","0","5","1"
"北多摩西部","16","1","0","4","0","0","0","0","0","0","2","1"
"北多摩南部","1","1","0","0","0","0","18","15","0","0","2","3"
"北多摩北部","0","0","0","0","0","0","0","0","0","0","1","2"
"島しょ","0","0","0","0","0","0","1","0","0","0","0","1"
"合計","195","110","80","92","7","5","85","42","0","0","54","25"


