"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年44週"
"集計期間終了週","2025年44週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","342","12","1404","4","0","14","64","1","7","1","3","8","2","0","1","0","0","0","0","0","0","0","0","4","","","","","","",""
"区南部","375","16","1111","2","2","23","59","6","3","5","3","1","0","1","0","0","1","0","0","0","0","0","3","0","","","","","","",""
"区西南部","593","28","1501","5","1","13","46","3","0","1","1","1","1","1","0","0","1","0","0","3","0","1","1","2","","","","","","",""
"区西部","526","27","1515","3","0","24","35","1","0","0","3","1","0","0","1","0","0","0","0","1","0","0","5","1","","","","","","",""
"区西北部","512","41","2076","7","2","31","83","4","0","2","3","8","0","0","0","0","3","0","0","0","0","0","1","2","","","","","","",""
"区東北部","476","35","1780","10","8","22","41","2","1","0","7","4","1","1","0","0","0","0","0","0","0","0","1","2","","","","","","",""
"区東部","519","23","1723","7","0","28","65","3","0","2","3","6","1","0","0","0","0","0","0","0","0","0","2","1","","","","","","",""
"西多摩","91","7","315","0","0","4","14","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","2","1","","","","","","",""
"南多摩","564","33","3163","17","2","71","140","10","3","5","7","10","3","0","0","0","0","0","0","0","0","0","0","3","","","","","","",""
"北多摩西部","200","10","670","6","0","28","28","2","17","4","2","1","0","1","0","0","3","0","0","0","0","0","1","4","","","","","","",""
"北多摩南部","552","14","1693","3","1","37","58","1","3","4","1","0","1","2","1","0","3","0","0","0","0","0","11","0","","","","","","",""
"北多摩北部","325","14","1185","5","4","30","47","3","5","1","3","5","0","0","1","0","0","0","0","1","0","0","5","4","","","","","","",""
"島しょ","6","2","21","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","5081","262","18157","71","20","325","680","36","39","25","36","46","9","6","4","0","11","0","0","8","0","1","32","24","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年44週"
"集計期間終了週","2025年44週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","377","10","1376","5","0","11","58","1","2","3","3","4","2","1","1","0","2","0","0","0","0","0","1","1","","","","","","",""
"区南部","314","17","1080","5","1","14","55","2","3","6","3","2","0","1","0","0","1","0","0","0","0","0","1","0","","","","","","",""
"区西南部","506","32","1428","10","2","7","27","2","1","1","2","3","1","1","0","0","1","0","0","1","0","1","3","2","","","","","","",""
"区西部","498","25","1469","3","2","9","44","1","1","0","2","1","0","0","1","0","0","0","0","1","0","0","5","2","","","","","","",""
"区西北部","519","35","2207","5","2","28","58","4","2","3","2","10","0","2","0","0","3","0","0","0","0","0","1","2","","","","","","",""
"区東北部","490","31","1804","9","8","17","44","2","2","3","7","1","1","1","0","0","0","0","0","0","0","0","1","1","","","","","","",""
"区東部","537","20","1689","7","0","17","59","3","3","3","4","4","1","0","1","0","1","1","0","1","0","0","1","2","","","","","","",""
