"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年44週
"集計期間終了週",2015年44週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","26","33","59","411"
"RSウイルス感染症","178","181","359","261"
"咽頭結膜熱","39","30","69","261"
"Ａ群溶血性レンサ球菌咽頭炎","273","237","510","261"
"感染性胃腸炎","703","656","1359","261"
"水痘","52","50","102","261"
"手足口病","76","65","141","261"
"伝染性紅斑","61","58","119","261"
"突発性発しん","85","72","157","261"
"百日咳","2","5","7","261"
"ヘルパンギーナ","10","17","27","261"
"流行性耳下腺炎","74","69","143","261"
"不明発しん症","18","14","32","261"
"川崎病","3","0","3","261"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","21","25","46","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","1","2","25"
"マイコプラズマ肺炎","16","15","31","25"
"クラミジア肺炎(オウム病は除く)","1","1","2","25"
"感染性胃腸炎（ロタウイルス）","1","0","1","25"
"インフルエンザ入院","0","0","0","25"
