"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2023年30週
"集計期間終了週",2023年30週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","263","237","500","416"
"新型コロナウイルス感染症（COVID-19）","2121","2494","4615","416"
"RSウイルス感染症","171","137","308","261"
"咽頭結膜熱","61","42","103","261"
"Ａ群溶血性レンサ球菌咽頭炎","194","155","349","261"
"感染性胃腸炎","540","426","966","261"
"水痘","7","21","28","261"
"手足口病","92","78","170","261"
"伝染性紅斑","0","2","2","261"
"突発性発しん","29","36","65","261"
"ヘルパンギーナ","436","404","840","261"
"流行性耳下腺炎","8","7","15","261"
"不明発しん症","11","10","21","261"
"川崎病","3","1","4","261"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","7","7","14","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","2","2","4","25"
