"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2003年5月"
"集計期間終了月","2003年5月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","8","0"
"1～4歳","0","0","0","0","0","0","2","21","0"
"5～9歳","0","0","0","0","0","0","2","2","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","3","1","0","3","1","0","0","0","0"
"20～24歳","18","2","3","17","2","0","1","0","1"
"25～29歳","26","2","3","21","0","0","2","1","0"
"30～34歳","23","2","8","21","0","1","1","0","0"
"35～39歳","15","4","11","16","0","1","0","1","0"
"40～44歳","2","7","2","2","1","0","2","0","0"
"45～49歳","4","2","2","3","0","0","2","0","0"
"50～54歳","1","5","1","0","0","0","3","0","0"
"55～59歳","2","3","1","1","0","0","6","2","1"
"60～64歳","2","0","0","0","0","1","10","3","1"
"65～69歳","1","0","0","0","0","0","9","1","0"
"70歳以上","1","0","0","0","0","0","46","11","1"
"合計","98","28","31","84","4","3","93","50","4"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2003年5月"
"集計期間終了月","2003年5月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","8","1","1"
"1～4歳","0","0","0","0","0","0","3","12","0"
"5～9歳","0","0","0","0","0","0","2","3","0"
"10～14歳","0","0","0","0","0","0","1","1","0"
"15～19歳","16","1","2","4","1","0","0","0","0"
"20～24歳","43","12","9","9","10","0","1","0","1"
"25～29歳","33","11","7","7","3","0","2","0","0"
"30～34歳","19","13","0","3","4","0","0","2","0"
"35～39歳","14","3","3","4","5","0","1","1","0"
"40～44歳","3","2","0","1","1","0","0","0","0"
"45～49歳","1","1","1","0","0","0","2","0","0"
"50～54歳","1","1","0","0","0","0","2","0","0"
"55～59歳","0","0","0","0","0","0","2","1","0"
"60～64歳","0","1","0","0","0","0","2","1","0"
"65～69歳","0","0","0","1","0","0","4","4","0"
"70歳以上","0","1","0","0","0","1","22","2","0"
"合計","130","46","22","29","24","1","52","28","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2003年5月"
"集計期間終了月","2003年5月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","15","9","1"
"1～4歳","0","0","0","0","0","0","5","33","0"
"5～9歳","0","0","0","0","0","0","4","5","0"
"10～14歳","0","0","0","0","0","0","1","1","0"
"15～19歳","19","2","2","7","2","0","0","0","0"
"20～24歳","61","14","12","26","12","0","2","0","2"
"25～29歳","59","13","10","28","3","0","4","1","0"
"30～34歳","42","15","8","24","4","1","1","2","0"
"35～39歳","29","7","14","20","5","1","1","2","0"
"40～44歳","5","9","2","3","2","0","2","0","0"
"45～49歳","5","3","3","3","0","0","4","0","0"
"50～54歳","2","6","1","0","0","0","5","0","0"
"55～59歳","2","3","1","1","0","0","8","3","1"
"60～64歳","2","1","0","0","0","1","12","4","1"
"65～69歳","1","0","0","1","0","0","13","5","0"
"70歳以上","1","1","0","0","0","1","68","13","1"
"合計","228","74","53","113","28","4","145","78","6"
"定点数","41","41","41","41","41","41","25","25","25"


