"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年40週"
"集計期間終了週","2013年40週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","11","4","4","27","11","11","0","6","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","0","24","1","10","65","6","30","1","7","0","2","2","0","2","0","2","0","0","0","0","0","","","","","",""
"区西南部","1","4","2","9","39","3","17","7","10","0","5","1","2","0","0","1","0","0","0","0","0","","","","","",""
"区西部","0","19","0","6","48","20","12","0","11","0","0","2","0","2","0","0","0","0","0","0","0","","","","","",""
"区西北部","0","14","5","16","39","5","19","0","8","0","5","4","2","0","0","1","0","0","0","0","0","","","","","",""
"区東北部","0","13","3","16","58","2","12","0","9","0","4","2","2","1","0","2","0","0","2","0","0","","","","","",""
"区東部","0","13","4","17","54","7","20","0","8","0","3","1","1","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","1","0","8","6","0","9","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","17","4","29","72","25","20","0","13","0","6","7","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","6","2","13","18","2","6","0","3","0","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","4","3","17","33","7","18","0","5","1","2","6","1","1","0","1","1","0","0","0","0","","","","","",""
"北多摩北部","0","15","9","7","27","2","15","0","11","0","3","1","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1","141","37","152","486","90","192","8","92","1","38","28","11","7","0","7","1","0","2","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年40週"
"集計期間終了週","2013年40週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","5","4","3","22","10","16","0","6","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","0","17","8","9","49","5","12","1","9","0","2","1","2","1","0","1","0","0","0","0","0","","","","","",""
"区西南部","1","6","3","10","40","4","14","10","4","0","3","2","1","0","0","1","0","0","0","0","0","","","","","",""
"区西部","0","10","0","7","27","4","10","0","6","0","2","1","1","1","0","1","0","0","0","0","0","","","","","",""
"区西北部","0","14","2","17","43","6","12","0","10","0","3","4","1","0","0","1","0","0","0","0","0","","","","","",""
"区東北部","2","11","3","14","47","5","19","2","6","0","7","7","1","1","0","2","0","0","1","0","0","","","","","",""
"区東部","0","21","4","17","59","6","19","0","13","0","3","1","5","1","0","1","0","1","0","0","0","","","","","",""
"西多摩","0","1","1","3","9","2","1","0","3","0","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","22","4","26","64","13","20","0","5","0","2","3","3","0","0","0","0","0","2","0","0","","","","","",""
"北多摩西部","0","2","3","11","9","5","1","0","5","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","4","1","16","23","7","10","0","6","1","2","3","1","1","0","1","1","0","2","1","0","","","","","",""
"北多摩北部","0","10","4","5","20","5","24","0","8","0","3","1","2","0","0","0","0","0","0","0","0","","","","","",""
