"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2022年5月"
"集計期間終了月","2022年5月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","0","0"
"1～4歳","0","0","0","0","0","0","1","0","0"
"5～9歳","0","0","0","0","0","0","1","1","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","1","0","0","3","0","0","1","0","0"
"20～24歳","14","2","8","8","0","0","0","0","0"
"25～29歳","22","4","12","9","0","0","0","0","0"
"30～34歳","12","5","9","9","0","0","0","0","0"
"35～39歳","17","2","10","9","0","0","2","0","0"
"40～44歳","19","4","5","12","0","0","0","0","0"
"45～49歳","8","2","7","7","0","0","2","0","0"
"50～54歳","6","5","1","3","0","0","1","0","0"
"55～59歳","4","2","3","2","0","0","4","0","0"
"60～64歳","0","0","1","0","0","0","1","0","0"
"65～69歳","1","0","0","0","0","0","4","0","0"
"70歳以上","0","0","0","0","0","0","12","1","0"
"合計","104","26","56","62","0","0","33","2","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2022年5月"
"集計期間終了月","2022年5月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","0","0","0"
"1～4歳","0","0","0","0","0","0","0","2","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","4","0","1","2","0","0","0","0","1"
"20～24歳","12","6","12","3","0","0","0","0","0"
"25～29歳","22","4","7","5","4","0","0","0","0"
"30～34歳","12","3","4","4","2","0","1","0","0"
"35～39歳","5","7","3","1","1","0","0","0","0"
"40～44歳","5","5","1","1","2","0","0","0","0"
"45～49歳","2","1","0","2","0","0","0","0","0"
"50～54歳","0","0","1","1","2","0","0","0","0"
"55～59歳","0","2","1","0","0","0","0","0","0"
"60～64歳","1","1","0","0","0","0","1","0","0"
"65～69歳","0","0","0","0","0","0","0","0","0"
"70歳以上","0","1","0","0","1","0","16","0","0"
"合計","63","30","30","19","12","0","20","2","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2022年5月"
"集計期間終了月","2022年5月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","0","0"
"1～4歳","0","0","0","0","0","0","1","2","0"
"5～9歳","0","0","0","0","0","0","3","1","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","5","0","1","5","0","0","1","0","1"
"20～24歳","26","8","20","11","0","0","0","0","0"
"25～29歳","44","8","19","14","4","0","0","0","0"
"30～34歳","24","8","13","13","2","0","1","0","0"
"35～39歳","22","9","13","10","1","0","2","0","0"
"40～44歳","24","9","6","13","2","0","0","0","0"
"45～49歳","10","3","7","9","0","0","2","0","0"
"50～54歳","6","5","2","4","2","0","1","0","0"
"55～59歳","4","4","4","2","0","0","4","0","0"
"60～64歳","1","1","1","0","0","0","2","0","0"
"65～69歳","1","0","0","0","0","0","4","0","0"
"70歳以上","0","1","0","0","1","0","28","1","0"
"合計","167","56","86","81","12","0","53","4","1"
"定点数","54","54","54","54","54","54","25","25","25"


