"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2007年3週"
"集計期間終了週","2007年3週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","6","0","0","3","3","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"～1歳","0","5","1","0","20","6","0","1","15","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1歳","2","12","3","2","57","13","2","0","22","0","0","0","0","1","0","1","0","0","0","0","1","0","0"
"2歳","3","6","1","3","49","11","2","2","2","0","0","1","0","1","2","0","0","0","0","0","0","0","0"
"3歳","8","2","3","9","34","16","0","7","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"4歳","1","3","1","15","28","12","0","10","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"5歳","6","0","1","22","26","7","1","7","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0"
"6歳","1","0","1","16","19","8","0","9","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"7歳","4","0","0","14","26","1","0","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","2","0","1","7","31","1","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","6","0","0","6","16","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10～14歳","12","0","0","7","39","2","0","3","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"15～19歳","11","0","0","3","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","5","1","1","9","104","0","0","0","0","1","0","1","0","2","0","0","0","2","0","0","0","0","0"
"30～39歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"40～49歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0"
"50～59歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","86","35","13","113","472","80","5","53","42","1","0","2","0","16","6","2","0","6","1","0","3","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2007年3週"
"集計期間終了週","2007年3週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","4","1","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","6","3","1","23","3","0","0","16","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","2","8","1","4","46","14","5","2","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2歳","4","4","2","1","40","14","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","3","3","2","5","28","10","0","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","3","0","3","16","30","10","1","6","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"5歳","5","1","1","12","28","3","0","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","0","0","0","17","22","5","0","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","1","0","0","10","24","2","0","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"8歳","5","0","0","8","19","2","0","6","2","0","1","0","0","2","2","0","0","0","0","0","0","0","0"
"9歳","1","0","1","7","17","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
