"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2023年38週
"集計期間終了週",2023年38週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2746","2314","5060","415"
"新型コロナウイルス感染症（COVID-19）","1714","1974","3688","415"
"RSウイルス感染症","6","8","14","260"
"咽頭結膜熱","219","184","403","260"
"Ａ群溶血性レンサ球菌咽頭炎","208","175","383","260"
"感染性胃腸炎","398","319","717","260"
"水痘","19","14","33","260"
"手足口病","236","193","429","260"
"伝染性紅斑","7","4","11","260"
"突発性発しん","26","26","52","260"
"ヘルパンギーナ","71","51","122","260"
"流行性耳下腺炎","4","7","11","260"
"不明発しん症","15","10","25","260"
"川崎病","3","0","3","260"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","19","19","38","39"
"細菌性髄膜炎","2","1","3","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","1","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","18","7","25","25"
