"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年20週
"集計期間終了週",2002年20週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","4","2","6","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","3","3","6","142"
"Ａ群溶血性レンサ球菌咽頭炎","78","51","129","142"
"感染性胃腸炎","248","248","496","142"
"水痘","83","71","154","142"
"手足口病","26","21","47","142"
"伝染性紅斑","21","25","46","142"
"突発性発しん","40","46","86","142"
"百日咳","0","0","0","142"
"風しん","3","1","4","142"
"ヘルパンギーナ","18","27","45","142"
"麻しん（成人麻しん以外）","9","10","19","142"
"流行性耳下腺炎","51","31","82","142"
"不明発しん症","4","9","13","142"
"川崎病","1","2","3","142"
"急性出血性結膜炎","1","0","1","14"
"流行性角結膜炎","11","5","16","14"
"急性脳炎(日本脳炎を除く)","0","1","1","25"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","2","2","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","1","4","5","25"
