"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2010年9月"
"集計期間終了月","2010年9月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","4","0"
"1～4歳","0","0","0","0","0","0","9","8","0"
"5～9歳","0","0","0","0","0","0","4","3","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","2","0","2","2","0","0","0","0","0"
"20～24歳","15","0","3","12","0","0","0","0","0"
"25～29歳","32","7","11","16","0","0","0","0","0"
"30～34歳","19","9","11","27","0","5","3","1","0"
"35～39歳","23","8","7","14","0","3","1","0","0"
"40～44歳","9","9","6","5","0","0","0","0","0"
"45～49歳","7","8","5","6","0","0","2","0","0"
"50～54歳","3","7","2","5","0","0","2","0","0"
"55～59歳","1","3","3","2","0","0","0","0","0"
"60～64歳","0","1","0","1","0","0","7","1","0"
"65～69歳","2","1","1","1","0","0","6","1","0"
"70歳以上","0","0","0","0","0","0","41","2","2"
"合計","113","53","51","91","0","8","78","20","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2010年9月"
"集計期間終了月","2010年9月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","9","0","0"
"1～4歳","0","0","0","0","0","0","5","5","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","1","0","0","1","0","0","1","0","0"
"15～19歳","10","0","0","2","1","0","1","0","0"
"20～24歳","21","11","9","6","0","0","0","0","0"
"25～29歳","16","7","6","3","6","0","1","0","0"
"30～34歳","18","9","4","1","2","0","0","0","0"
"35～39歳","6","4","1","0","2","0","2","0","0"
"40～44歳","2","4","0","1","1","0","0","0","0"
"45～49歳","5","0","1","0","0","0","1","0","0"
"50～54歳","1","0","0","0","0","0","0","0","0"
"55～59歳","0","0","0","0","0","0","1","0","0"
"60～64歳","1","0","0","0","0","0","1","0","1"
"65～69歳","0","2","0","0","0","0","2","0","0"
"70歳以上","0","2","0","0","0","0","20","2","0"
"合計","81","39","21","14","12","0","45","7","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2010年9月"
"集計期間終了月","2010年9月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","12","4","0"
"1～4歳","0","0","0","0","0","0","14","13","0"
"5～9歳","0","0","0","0","0","0","5","3","0"
"10～14歳","1","0","0","1","0","0","1","0","0"
"15～19歳","12","0","2","4","1","0","1","0","0"
"20～24歳","36","11","12","18","0","0","0","0","0"
"25～29歳","48","14","17","19","6","0","1","0","0"
"30～34歳","37","18","15","28","2","5","3","1","0"
"35～39歳","29","12","8","14","2","3","3","0","0"
"40～44歳","11","13","6","6","1","0","0","0","0"
"45～49歳","12","8","6","6","0","0","3","0","0"
"50～54歳","4","7","2","5","0","0","2","0","0"
"55～59歳","1","3","3","2","0","0","1","0","0"
"60～64歳","1","1","0","1","0","0","8","1","1"
"65～69歳","2","3","1","1","0","0","8","1","0"
"70歳以上","0","2","0","0","0","0","61","4","2"
"合計","194","92","72","105","12","8","123","27","3"
"定点数","53","53","53","53","53","53","23","23","23"


