"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2008年3週"
"集計期間終了週","2008年3週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","39","1","3","18","47","6","1","1","6","0","0","0","0","1","0","1","0","0","0","0","","","","","",""
"区南部","66","1","3","6","97","5","1","3","3","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","57","0","1","3","45","8","0","1","1","0","0","6","0","0","0","0","0","0","0","0","","","","","",""
"区西部","73","0","1","10","94","10","1","0","4","0","0","1","1","0","0","3","0","0","0","0","","","","","",""
"区西北部","86","0","1","1","66","6","0","1","1","0","0","1","0","0","0","2","0","0","0","0","","","","","",""
"区東北部","57","1","1","8","47","7","0","1","4","0","0","4","0","0","0","0","0","0","2","0","","","","","",""
"区東部","106","2","2","18","60","4","0","1","5","0","0","3","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","51","0","0","6","20","6","0","0","1","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"南多摩","122","2","3","34","92","9","2","7","8","0","0","2","4","1","0","2","0","0","0","0","","","","","",""
"北多摩西部","39","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","51","2","0","5","27","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","79","2","1","6","44","7","0","1","3","1","0","1","1","0","0","0","0","0","0","0","","","","","",""
"島しょ","3","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","829","11","16","115","652","70","5","16","38","1","0","18","7","2","0","9","0","0","3","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2008年3週"
"集計期間終了週","2008年3週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","28","2","3","13","45","7","1","1","4","1","1","2","1","1","0","1","0","0","1","0","","","","","",""
"区南部","62","1","6","8","78","9","1","5","3","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","77","0","1","4","61","7","0","1","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"区西部","69","0","1","11","96","7","1","0","4","0","0","1","1","0","0","1","0","0","2","0","","","","","",""
"区西北部","77","0","2","3","71","8","1","3","4","0","0","2","0","0","0","2","0","0","0","0","","","","","",""
"区東北部","56","1","1","6","50","6","1","2","5","0","0","4","0","0","0","0","0","0","2","0","","","","","",""
"区東部","74","2","4","10","68","8","0","1","4","0","0","3","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","49","0","0","4","17","2","0","0","1","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"南多摩","113","1","4","41","95","16","1","1","9","0","1","2","2","1","0","2","0","0","0","0","","","","","",""
"北多摩西部","36","0","0","2","14","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","51","1","0","3","25","2","0","1","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","71","1","2","5","45","8","1","1","2","1","0","1","1","0","0","2","0","0","0","0","","","","","",""
"島しょ","3","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","766","9","24","110","666","82","7","17","41","2","2","17","6","2","0","9","0","0","6","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2008年3週"
"集計期間終了週","2008年3週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","67","3","6","31","92","13","1","1","10","1","1","2","1","2","0","1","0","0","1","0","27","19","2","4","4","0"
"区南部","128","2","9","14","175","14","1","8","6","0","0","0","1","0","0","0","0","0","0","0","26","15","3","1","1","0"
"区西南部","134","0","2","7","106","15","0","1","2","0","0","8","0","0","0","0","0","0","0","0","28","15","4","3","3","0"
"区西部","142","0","1","21","190","17","2","0","8","0","0","2","1","0","0","4","0","0","2","0","30","18","4","4","4","0"
"区西北部","163","0","3","4","137","14","1","4","5","0","0","3","0","0","0","4","0","0","0","0","39","20","6","2","2","0"
"区東北部","113","1","1","14","97","13","1","3","9","0","0","8","0","0","0","0","0","0","2","0","25","11","4","1","1","0"
"区東部","180","2","6","28","128","12","0","2","9","0","0","3","0","0","0","1","0","0","0","0","27","12","4","1","1","0"
"西多摩","100","0","0","10","37","8","0","0","1","0","0","0","0","0","0","0","0","0","1","0","9","5","1","1","1","0"
"南多摩","235","3","7","75","187","25","3","8","17","0","1","2","6","1","0","2","0","0","0","0","28","12","4","1","1","0"
"北多摩西部","75","0","0","2","26","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","13","6","2","1","1","0"
"北多摩南部","102","3","0","8","52","4","0","1","4","0","0","0","0","0","0","0","0","0","0","0","21","10","2","2","3","0"
"北多摩北部","150","3","3","11","89","15","1","2","5","1","0","1","1","0","0","2","0","0","0","0","14","6","2","2","2","0"
"島しょ","6","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","1595","17","38","225","1318","152","10","31","77","2","2","29","10","3","0","14","0","0","6","0","289","150","38","24","25","0"


