"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2009年3週
"集計期間終了週",2009年3週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2415","2321","4736","286"
"RSウイルス感染症","5","3","8","147"
"咽頭結膜熱","7","12","19","147"
"Ａ群溶血性レンサ球菌咽頭炎","130","112","242","147"
"感染性胃腸炎","518","462","980","147"
"水痘","87","75","162","147"
"手足口病","2","2","4","147"
"伝染性紅斑","12","16","28","147"
"突発性発しん","38","39","77","147"
"百日咳","2","4","6","147"
"ヘルパンギーナ","3","1","4","147"
"流行性耳下腺炎","26","35","61","147"
"不明発しん症","2","5","7","147"
"川崎病","1","0","1","147"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","5","9","14","38"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","1","0","1","24"
"マイコプラズマ肺炎","0","1","1","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
